,AI,stat_id,CAV,stat_id,Ds575,stat_id,Ds595,stat_id,PGA,stat_id,PGV,stat_id,pSA_0.010000000000,stat_id,pSA_0.010722672220,stat_id,pSA_0.011497569954,stat_id,pSA_0.012328467394,stat_id,pSA_0.013219411485,stat_id,pSA_0.014174741629,stat_id,pSA_0.015199110830,stat_id,pSA_0.016297508346,stat_id,pSA_0.017475284000,stat_id,pSA_0.018738174229,stat_id,pSA_0.02,stat_id,pSA_0.020092330026,stat_id,pSA_0.021544346900,stat_id,pSA_0.023101297001,stat_id,pSA_0.024770763560,stat_id,pSA_0.026560877829,stat_id,pSA_0.028480358684,stat_id,pSA_0.030538555088,stat_id,pSA_0.032745491629,stat_id,pSA_0.035111917342,stat_id,pSA_0.037649358068,stat_id,pSA_0.040370172586,stat_id,pSA_0.043287612811,stat_id,pSA_0.046415888336,stat_id,pSA_0.049770235643,stat_id,pSA_0.05,stat_id,pSA_0.053366992312,stat_id,pSA_0.057223676594,stat_id,pSA_0.061359072734,stat_id,pSA_0.065793322466,stat_id,pSA_0.070548023107,stat_id,pSA_0.075646332755,stat_id,pSA_0.081113083079,stat_id,pSA_0.086974900262,stat_id,pSA_0.093260334688,stat_id,pSA_0.1,stat_id,pSA_0.107226722201,stat_id,pSA_0.114975699540,stat_id,pSA_0.123284673944,stat_id,pSA_0.132194114847,stat_id,pSA_0.141747416293,stat_id,pSA_0.151991108295,stat_id,pSA_0.162975083462,stat_id,pSA_0.174752840001,stat_id,pSA_0.187381742286,stat_id,pSA_0.2,stat_id,pSA_0.200923300257,stat_id,pSA_0.215443469003,stat_id,pSA_0.231012970008,stat_id,pSA_0.247707635599,stat_id,pSA_0.265608778295,stat_id,pSA_0.284803586844,stat_id,pSA_0.3,stat_id,pSA_0.305385550883,stat_id,pSA_0.327454916288,stat_id,pSA_0.351119173422,stat_id,pSA_0.376493580679,stat_id,pSA_0.4,stat_id,pSA_0.403701725860,stat_id,pSA_0.432876128108,stat_id,pSA_0.464158883361,stat_id,pSA_0.497702356433,stat_id,pSA_0.5,stat_id,pSA_0.533669923121,stat_id,pSA_0.572236765935,stat_id,pSA_0.613590727341,stat_id,pSA_0.657933224658,stat_id,pSA_0.705480231072,stat_id,pSA_0.75,stat_id,pSA_0.756463327555,stat_id,pSA_0.811130830790,stat_id,pSA_0.869749002618,stat_id,pSA_0.932603346883,stat_id,pSA_1.0,stat_id,pSA_1.072267222010,stat_id,pSA_1.149756995398,stat_id,pSA_1.232846739442,stat_id,pSA_1.321941148466,stat_id,pSA_1.417474162927,stat_id,pSA_1.519911082953,stat_id,pSA_1.629750834621,stat_id,pSA_1.747528400008,stat_id,pSA_1.873817422860,stat_id,pSA_10.0,stat_id,pSA_2.0,stat_id,pSA_2.009233002565,stat_id,pSA_2.154434690032,stat_id,pSA_2.310129700083,stat_id,pSA_2.477076355992,stat_id,pSA_2.656087782947,stat_id,pSA_2.848035868436,stat_id,pSA_3.0,stat_id,pSA_3.053855508833,stat_id,pSA_3.274549162878,stat_id,pSA_3.511191734215,stat_id,pSA_3.764935806792,stat_id,pSA_4.0,stat_id,pSA_4.037017258597,stat_id,pSA_4.328761281083,stat_id,pSA_4.641588833613,stat_id,pSA_4.977023564332,stat_id,pSA_5.0,stat_id,pSA_5.336699231206,stat_id,pSA_5.722367659350,stat_id,pSA_6.135907273413,stat_id,pSA_6.579332246576,stat_id,pSA_7.054802310719,stat_id,pSA_7.5,stat_id,pSA_7.564633275546,stat_id,pSA_8.111308307897,stat_id,pSA_8.697490026178,stat_id,pSA_9.326033468832,stat_id,event_id
9,0.11261489799283148,stat_9,0.05346269432457357,stat_9,-0.3058147210764147,stat_9,-0.018709897280218546,stat_9,0.0885766278269372,stat_9,0.07719785056411776,stat_9,0.08678180464206464,stat_9,0.08598215234439355,stat_9,0.08599312739666776,stat_9,0.08762308567441757,stat_9,0.08591772707821199,stat_9,0.08540932658321188,stat_9,0.0873970036039643,stat_9,0.0842302383588226,stat_9,0.08837016342297765,stat_9,0.08895595706580628,stat_9,0.08964786509077438,stat_9,0.08921840287837612,stat_9,0.08699955857505148,stat_9,0.0856200306365178,stat_9,0.08149911432490131,stat_9,0.08378838825103974,stat_9,0.08779611931659859,stat_9,0.0809929131516417,stat_9,0.07996759022428679,stat_9,0.08917972772447635,stat_9,0.10304848082984719,stat_9,0.14699309839657249,stat_9,0.15141224508900142,stat_9,0.09205249022331641,stat_9,0.03817082807549155,stat_9,0.03859946252176227,stat_9,0.005267422400684896,stat_9,-0.04153133550879362,stat_9,-0.07447701940784857,stat_9,-0.11510128630334993,stat_9,-0.13865615678357512,stat_9,-0.18221855224624378,stat_9,-0.11730689409410672,stat_9,-0.13139269702602857,stat_9,-0.25769362465361884,stat_9,-0.26956023130222684,stat_9,-0.18537022731629432,stat_9,-0.0021508160505755436,stat_9,0.11654849320148297,stat_9,0.170889328742436,stat_9,0.0877398898795057,stat_9,0.12867491811167597,stat_9,0.08989209200362774,stat_9,0.11996869499810481,stat_9,0.14278626921084175,stat_9,0.17366521606642837,stat_9,0.1802362493310632,stat_9,0.2607575964617829,stat_9,0.39416507848887467,stat_9,0.30277732686336467,stat_9,0.24344323816132396,stat_9,0.2503031512135758,stat_9,0.22341153355083643,stat_9,0.24328870146197085,stat_9,0.26458243730268716,stat_9,0.22554232761812043,stat_9,0.29748021599828145,stat_9,0.2792048793922084,stat_9,0.26977307929224814,stat_9,0.16903590963570297,stat_9,0.18479265839889758,stat_9,0.008182215431328604,stat_9,0.015378897751727738,stat_9,0.09626383195675937,stat_9,0.14556028868785464,stat_9,0.2657005044709943,stat_9,0.390100786091802,stat_9,0.3269065554694641,stat_9,0.22632658964434177,stat_9,0.2178915880900256,stat_9,0.1362807335054978,stat_9,0.16901164461689222,stat_9,0.2157103725977294,stat_9,0.22069815497505907,stat_9,0.2428829929565573,stat_9,0.3385344090492636,stat_9,0.2455343467738429,stat_9,0.20998061616670644,stat_9,0.19850978916890633,stat_9,0.2569766612649283,stat_9,0.25140736491034543,stat_9,0.21332872601467492,stat_9,0.18334384722951622,stat_9,-0.0550258772780616,stat_9,0.16615113112059263,stat_9,0.15880737924711794,stat_9,0.2706206439787253,stat_9,0.2646680569282873,stat_9,0.25581477211599235,stat_9,0.1955451559131246,stat_9,0.07326552732826477,stat_9,-0.03863761293360436,stat_9,-0.07694986212969906,stat_9,-0.014916362593307026,stat_9,-0.08994409339058074,stat_9,0.01609110186082139,stat_9,0.10597856110286952,stat_9,0.12641432155093196,stat_9,0.1160768449782481,stat_9,-0.04602104122803171,stat_9,-0.10037750404339868,stat_9,-0.10848260402467441,stat_9,-0.1873719682847012,stat_9,-0.1610801212627763,stat_9,-0.09447678946145911,stat_9,0.09795367251035234,stat_9,0.1305428371577449,stat_9,0.05946243014373637,stat_9,0.04608612925789042,stat_9,-0.017295107357048273,stat_9,-0.013397282042332925,stat_9,-0.04961371819891805,stat_9,event_1
22,0.2955378553728296,stat_22,0.09629535020763003,stat_22,-0.0040562088489022735,stat_22,0.030789021145766482,stat_22,0.2687037700908971,stat_22,0.4303941805220178,stat_22,0.26792832044661374,stat_22,0.2665472795956809,stat_22,0.2644397489045087,stat_22,0.26627923580729584,stat_22,0.26600340584787774,stat_22,0.2668804314829304,stat_22,0.2692148982325183,stat_22,0.2716222888497807,stat_22,0.27111814147467495,stat_22,0.26682977813065467,stat_22,0.2665978152000553,stat_22,0.2671018340670881,stat_22,0.2672783058672149,stat_22,0.26596699827434545,stat_22,0.2694534137166943,stat_22,0.2679183660672416,stat_22,0.2524974858796031,stat_22,0.23537529886229946,stat_22,0.23380097535127808,stat_22,0.22938573788570227,stat_22,0.22111864844054352,stat_22,0.24694462955364516,stat_22,0.2549865574945803,stat_22,0.1936915918375195,stat_22,0.09184951996726931,stat_22,0.08528912575542702,stat_22,-0.00928263388896966,stat_22,-0.00619662750251726,stat_22,0.03549145558599842,stat_22,0.08546659298529313,stat_22,0.074015737625575,stat_22,0.06621938218110224,stat_22,0.13885716411920612,stat_22,0.204295742199736,stat_22,0.13820764505848504,stat_22,0.05875274611767223,stat_22,0.02915366678321374,stat_22,-0.059621356191790875,stat_22,0.08590119870857404,stat_22,0.1652482975794206,stat_22,0.2352167725922083,stat_22,0.252171967312498,stat_22,0.32437430755117447,stat_22,0.5303985160485986,stat_22,0.7101940792016813,stat_22,0.7441009902841915,stat_22,0.7486158596577261,stat_22,0.8172731417117947,stat_22,0.6379121509869006,stat_22,0.4926706801360804,stat_22,0.5453702979644454,stat_22,0.5534578298180062,stat_22,0.5687845663101421,stat_22,0.5694190937489019,stat_22,0.5557368569562916,stat_22,0.48713622569519943,stat_22,0.37970475344476906,stat_22,0.32165112849429256,stat_22,0.3080451991936535,stat_22,0.27383683475072274,stat_22,0.28752499714431795,stat_22,0.1665158939231569,stat_22,0.15498406601154271,stat_22,0.03536587919541437,stat_22,-0.14977550745633506,stat_22,-0.19530710495709241,stat_22,-0.1405518444792527,stat_22,-0.1170854677904277,stat_22,-0.16935574002341064,stat_22,-0.17336382664004402,stat_22,-0.18836042665915903,stat_22,-0.18900042006996765,stat_22,-0.11606965912169825,stat_22,-0.07233836704693437,stat_22,0.0044013599911732065,stat_22,0.009771069000859417,stat_22,-0.05615981221396123,stat_22,-0.11454087591819878,stat_22,-0.11414429148324964,stat_22,-0.11247215856019367,stat_22,-0.16243529275329105,stat_22,-0.18493133858121205,stat_22,-0.25031804784257955,stat_22,-0.04133107325006022,stat_22,-0.26440589181007956,stat_22,-0.2622795662467193,stat_22,-0.2418406681014339,stat_22,-0.39354928701718606,stat_22,-0.37393139811589915,stat_22,-0.22702670737731567,stat_22,-0.13994819081417387,stat_22,-0.03111794473744388,stat_22,0.0033613281608688497,stat_22,0.07086093322919743,stat_22,-0.018461398364365715,stat_22,-0.13577884073983082,stat_22,-0.28080397900959675,stat_22,-0.30001578778841814,stat_22,-0.36998106684730386,stat_22,-0.24292985842723916,stat_22,-0.09352649163295665,stat_22,-0.09539783260764126,stat_22,-0.08444186599659328,stat_22,-0.1736465405327974,stat_22,-0.2526199681699001,stat_22,-0.3229269227313175,stat_22,-0.2813081370762987,stat_22,-0.2033514143555564,stat_22,-0.195893878206419,stat_22,-0.14098327161244406,stat_22,-0.10479734862212764,stat_22,-0.06618784583280726,stat_22,event_1
23,0.023535716430081344,stat_23,0.14003214277558673,stat_23,0.47307219928900246,stat_23,0.2889077337736504,stat_23,-0.3105403941124164,stat_23,-0.24782644645220364,stat_23,-0.3113135761482373,stat_23,-0.3124380345958193,stat_23,-0.31339420119799055,stat_23,-0.31112915232889155,stat_23,-0.31170608810854983,stat_23,-0.3111826171809388,stat_23,-0.31033264433697394,stat_23,-0.3127188857504017,stat_23,-0.31100114641041526,stat_23,-0.30998356617362893,stat_23,-0.30796210339677177,stat_23,-0.30689527706311703,stat_23,-0.30488638717806277,stat_23,-0.31296481236350315,stat_23,-0.3086352383444374,stat_23,-0.30586839333364124,stat_23,-0.3133484377400829,stat_23,-0.3301802814810336,stat_23,-0.3491586151954841,stat_23,-0.2661039824335915,stat_23,-0.20456080709475527,stat_23,-0.2406543397939838,stat_23,-0.32423124905344514,stat_23,-0.27977435383181903,stat_23,-0.12363714195220923,stat_23,-0.12094195687215728,stat_23,-0.17182870877696366,stat_23,-0.07342798152595265,stat_23,-0.07459581512475083,stat_23,-0.2337434270140688,stat_23,-0.03187635466008723,stat_23,0.04385860563201102,stat_23,-0.22481838682226424,stat_23,-0.3073026389351228,stat_23,-0.07212521157695806,stat_23,0.025506142517829677,stat_23,-0.23200463930619653,stat_23,-0.3873251245857988,stat_23,-0.1790257114768178,stat_23,-0.2595747256182208,stat_23,-0.23649213301461883,stat_23,-0.05519648296778973,stat_23,0.007356500047676615,stat_23,-0.058393050572657604,stat_23,-0.07417454651688105,stat_23,-0.14298795569314726,stat_23,-0.1289765803450984,stat_23,-0.0508797029251834,stat_23,0.012001688952589185,stat_23,0.014573641740017323,stat_23,0.08110634509836662,stat_23,0.08240872423530737,stat_23,0.002129893759738155,stat_23,0.03460014547609597,stat_23,-0.07965981071739456,stat_23,-0.22339502029914235,stat_23,-0.23579226214515872,stat_23,-0.28663854790378784,stat_23,-0.2582598179988286,stat_23,-0.028610281853407915,stat_23,0.06361979866944606,stat_23,0.0368125486020246,stat_23,0.031148678865485113,stat_23,0.10873217604226282,stat_23,0.10477404584751829,stat_23,0.06658236598117195,stat_23,-0.05809157915907125,stat_23,-0.07413134186424616,stat_23,-0.05211738016662498,stat_23,-0.05591448838926763,stat_23,-0.16707956754318404,stat_23,-0.17745011937714383,stat_23,-0.2435025964560487,stat_23,-0.15902425996580064,stat_23,-0.3069833114084466,stat_23,-0.4052928322353173,stat_23,-0.4831961774240048,stat_23,-0.2759839530758807,stat_23,-0.16150774584914573,stat_23,-0.05887234745253814,stat_23,0.11506537277365098,stat_23,0.2600296727941102,stat_23,0.30009805975246395,stat_23,-0.28196161335366665,stat_23,0.2616013972625193,stat_23,0.26075522162868303,stat_23,0.21441492171405177,stat_23,0.19568366132865553,stat_23,0.13150148432793338,stat_23,-0.01445479388369933,stat_23,-0.003694386429422908,stat_23,0.1418906295058298,stat_23,0.16481224635109343,stat_23,0.15558874388199906,stat_23,0.11483951252177566,stat_23,0.0131927317713178,stat_23,-0.02279807163701264,stat_23,-0.03374008770537973,stat_23,-0.094140381214641,stat_23,-0.11066723643862741,stat_23,-0.1587123684652004,stat_23,-0.1596378891742336,stat_23,-0.1370393457059813,stat_23,-0.144711782567793,stat_23,-0.1558346825520548,stat_23,-0.20061285118838668,stat_23,-0.2193350204406208,stat_23,-0.2326518238230366,stat_23,-0.23329289134065545,stat_23,-0.2274790060757553,stat_23,-0.22381615668097485,stat_23,-0.24650901470072495,stat_23,event_1
28,0.26968495636987844,stat_28,0.1187387790482125,stat_28,0.2867615626267314,stat_28,0.06382768404859585,stat_28,0.20701750500997285,stat_28,0.07953130127414809,stat_28,0.20537882554193665,stat_28,0.2042263699015625,stat_28,0.20222972261952998,stat_28,0.20232954910379863,stat_28,0.2030274654473989,stat_28,0.20639437275670525,stat_28,0.20918611472502957,stat_28,0.20709260399484375,stat_28,0.21276981787202598,stat_28,0.21366375986649344,stat_28,0.2105466956482841,stat_28,0.21043743552293215,stat_28,0.21304083393528706,stat_28,0.21106976632615715,stat_28,0.20315405220308513,stat_28,0.16493804050671357,stat_28,0.12440897781283733,stat_28,0.16124864191367672,stat_28,0.1682722488970243,stat_28,0.15817772417456533,stat_28,0.12416421339571482,stat_28,0.14413751090428695,stat_28,0.16316109706675364,stat_28,0.13341747742108745,stat_28,0.07371631897882636,stat_28,0.0653168111925857,stat_28,0.08861585423300578,stat_28,0.11998445913813527,stat_28,0.11769143420630668,stat_28,0.12889191295155178,stat_28,0.2169448037073387,stat_28,0.2244066753351377,stat_28,0.25478511771864665,stat_28,0.28351365269213047,stat_28,0.2933788725939359,stat_28,0.18564680101119657,stat_28,0.1248703314251477,stat_28,0.0965399905192229,stat_28,0.25353702638887055,stat_28,0.23988821095948842,stat_28,0.25960228502255145,stat_28,0.1693854512666474,stat_28,0.3663521045925143,stat_28,0.3511424426179901,stat_28,0.39239534020533007,stat_28,0.3747694115876611,stat_28,0.37550824256573223,stat_28,0.5173258598056878,stat_28,0.6047746786818609,stat_28,0.4986886305008277,stat_28,0.3665736875967852,stat_28,0.3286142177472472,stat_28,0.3283374379532701,stat_28,0.30170452451586416,stat_28,0.12319354728610488,stat_28,0.0559537137152859,stat_28,-0.10958135667058183,stat_28,0.0030027735275310885,stat_28,0.009218237333870838,stat_28,0.13876277223418887,stat_28,0.24237073180914187,stat_28,0.22534108490962435,stat_28,0.22173954698745302,stat_28,0.17175604843603598,stat_28,0.219201051758939,stat_28,0.2497161352818421,stat_28,0.21550155862343978,stat_28,0.22448344574312373,stat_28,0.23364144551453703,stat_28,0.23679529461100401,stat_28,0.2588281279722816,stat_28,0.2196262573550516,stat_28,0.1526932952154879,stat_28,0.1257655175794818,stat_28,0.16135665200208738,stat_28,0.168378757421219,stat_28,0.25205631266440015,stat_28,0.3219221497954345,stat_28,0.3947152529660673,stat_28,0.4212157299878115,stat_28,0.4053368126839152,stat_28,0.3622797201840904,stat_28,0.30210626915636485,stat_28,0.17675173837954672,stat_28,0.2771249465297603,stat_28,0.27590756424627727,stat_28,0.2345271778806965,stat_28,0.2266240690396465,stat_28,0.22283390817383103,stat_28,0.2153099960433164,stat_28,0.2324448136881443,stat_28,0.23284316701034158,stat_28,0.22954122945450428,stat_28,0.20811917334253877,stat_28,0.20325780031248164,stat_28,0.21431608090208465,stat_28,0.22954542904095043,stat_28,0.2309837791640056,stat_28,0.24414431506580558,stat_28,0.24661468277496462,stat_28,0.23563414568321223,stat_28,0.23544071551343243,stat_28,0.22545705256473425,stat_28,0.22177012038550642,stat_28,0.23203313814433174,stat_28,0.22581198713233658,stat_28,0.21009485800954264,stat_28,0.20302937003383348,stat_28,0.2024950735495742,stat_28,0.19417829355918803,stat_28,0.1866010839283887,stat_28,0.18395473874461388,stat_28,event_1
32,0.09904843291515969,stat_32,-0.0424188573884155,stat_32,-0.2391438543889397,stat_32,-0.11726849297987017,stat_32,-0.04190320644583295,stat_32,0.10220103974534278,stat_32,-0.04776449444413644,stat_32,-0.05056353255202073,stat_32,-0.0543590841056561,stat_32,-0.059214824141532396,stat_32,-0.06140140804299771,stat_32,-0.06358033935159046,stat_32,-0.06349273567734354,stat_32,-0.049078949568229224,stat_32,-0.0435909118077612,stat_32,-0.06735687204286084,stat_32,-0.09830303943953245,stat_32,-0.09825999945830205,stat_32,-0.1056153915894309,stat_32,-0.07538618147037113,stat_32,-0.12062110171168111,stat_32,-0.1389746296137846,stat_32,-0.1253150245426966,stat_32,-0.10878458979850858,stat_32,-0.10704076445452348,stat_32,-0.08797814410219351,stat_32,-0.1510151973572842,stat_32,-0.19631320417527903,stat_32,-0.08633507477384816,stat_32,-0.04216822123218911,stat_32,-0.19987987945372154,stat_32,-0.20882659674790777,stat_32,-0.24948652570796134,stat_32,-0.14979227198630915,stat_32,-0.20995393891146866,stat_32,-0.16444144545211675,stat_32,-0.2209900084915982,stat_32,-0.22037019018507087,stat_32,-0.0605389455788552,stat_32,-0.019941834003362024,stat_32,0.07139900002789953,stat_32,0.08250552684153645,stat_32,0.04461093645537258,stat_32,0.024792753043791395,stat_32,0.13562020230484526,stat_32,0.16800175564662795,stat_32,0.25483035788452396,stat_32,0.21149435719980442,stat_32,0.1696965023769918,stat_32,0.2399860854187808,stat_32,0.04519018792289714,stat_32,0.047295266391348734,stat_32,0.0550079060631708,stat_32,0.18579644624526398,stat_32,0.18656987116173163,stat_32,0.30958615462552774,stat_32,0.3133931887533278,stat_32,0.3886004273521415,stat_32,0.36832907091090195,stat_32,0.31922864284953834,stat_32,0.21813015737364105,stat_32,0.33831745019468185,stat_32,0.37897774679231355,stat_32,0.35699021965374145,stat_32,0.34165505544084157,stat_32,0.21686069467479696,stat_32,0.17843997262415706,stat_32,0.24508025006705048,stat_32,0.25144575732131114,stat_32,0.37123514085612874,stat_32,0.4040755297402815,stat_32,0.36324073600823537,stat_32,0.3822923604924956,stat_32,0.4103232892364822,stat_32,0.36421850161721836,stat_32,0.35961451025834035,stat_32,0.2931737012070452,stat_32,0.24755942799041175,stat_32,0.19512063152526993,stat_32,0.1981341381573563,stat_32,0.200151578569836,stat_32,0.21200046300256564,stat_32,0.2800831320688142,stat_32,0.38198618948094326,stat_32,0.443987756759166,stat_32,0.44497304127716253,stat_32,0.4151700048950287,stat_32,0.3362100215692255,stat_32,0.27160923610616006,stat_32,0.16673745553169478,stat_32,0.22005827268144493,stat_32,0.22124299490971247,stat_32,0.20227473819392297,stat_32,0.17181642555932444,stat_32,0.12878360263277674,stat_32,0.09067400136222331,stat_32,0.08534790778314841,stat_32,0.0792214403728208,stat_32,0.06480774314310461,stat_32,0.06519738716251933,stat_32,0.08188072025895732,stat_32,0.06891462907377544,stat_32,0.06251901544699753,stat_32,0.06309294992861339,stat_32,0.0657096128216009,stat_32,0.06997114187211487,stat_32,0.07000365564473793,stat_32,0.07178925729699087,stat_32,0.08638364759229555,stat_32,0.09870814072531947,stat_32,0.11328841768068948,stat_32,0.11722963774969142,stat_32,0.12367196952008089,stat_32,0.13836628183579852,stat_32,0.1413475056836157,stat_32,0.1537763716414904,stat_32,0.15531239829079385,stat_32,0.16122259880829282,stat_32,event_1
46,1.4933568013930298,stat_46,0.3308681035353003,stat_46,-1.6866382054967388,stat_46,-1.424843798348065,stat_46,1.1582532805398582,stat_46,1.0412844763240912,stat_46,1.1534293250278225,stat_46,1.152294570526047,stat_46,1.1516855350260378,stat_46,1.1530468533130018,stat_46,1.1526635743964235,stat_46,1.1505813453429647,stat_46,1.1447871900397133,stat_46,1.136987454584883,stat_46,1.122480800048233,stat_46,1.1056267218718574,stat_46,1.063434197339612,stat_46,1.0603508240828483,stat_46,1.08379315657829,stat_46,1.112585093398358,stat_46,1.1330801066000282,stat_46,1.1584360566815788,stat_46,1.1720287532205522,stat_46,1.160731644657543,stat_46,1.1488692232507918,stat_46,1.06269832717085,stat_46,0.9854036203391046,stat_46,0.9563365959225305,stat_46,0.9645764637528711,stat_46,1.0566261357309994,stat_46,1.0832528182516281,stat_46,1.0902973115112093,stat_46,1.2775172705184934,stat_46,1.4478981182079973,stat_46,1.5079446967227588,stat_46,1.4825333192683456,stat_46,1.3954325211630794,stat_46,1.2998412764369325,stat_46,1.242035296537047,stat_46,1.1972513012950698,stat_46,1.1698142099184146,stat_46,1.1571989951658992,stat_46,1.1165237830033068,stat_46,1.0012901329153847,stat_46,0.7937198498255814,stat_46,0.6927263103819009,stat_46,0.706571068867479,stat_46,0.7980977093712847,stat_46,0.8596598264077615,stat_46,0.8476458588303317,stat_46,0.8898965652978668,stat_46,0.9623192471016968,stat_46,0.9679792710000662,stat_46,0.971463438831178,stat_46,0.9653194532716107,stat_46,0.8089430204662353,stat_46,0.7214956160251259,stat_46,0.6603625013932689,stat_46,0.6922435684483826,stat_46,0.7024147336166631,stat_46,0.7331429002903513,stat_46,0.7425220365323495,stat_46,0.6375235555987044,stat_46,0.5997166200639655,stat_46,0.6000289977970144,stat_46,0.6317651276383355,stat_46,0.5563475318718429,stat_46,0.5995025209648372,stat_46,0.6056232776686356,stat_46,0.6621886406171127,stat_46,0.6430080529976828,stat_46,0.6153227846357195,stat_46,0.6211572060311661,stat_46,0.5692346328568854,stat_46,0.5702417431085173,stat_46,0.5744138772514594,stat_46,0.5771101820971195,stat_46,0.5705350254475704,stat_46,0.5514487524689353,stat_46,0.5072458674278106,stat_46,0.49109073660820024,stat_46,0.43002508577771603,stat_46,0.419789631192716,stat_46,0.40193112606418596,stat_46,0.3763233731970464,stat_46,0.3511329220348923,stat_46,0.3178670635115973,stat_46,0.2862373730638892,stat_46,0.27544272642501766,stat_46,0.4256804462229842,stat_46,0.301103955184968,stat_46,0.3025263154451321,stat_46,0.31245204766616097,stat_46,0.31667489497545864,stat_46,0.32720532511398714,stat_46,0.343118046053349,stat_46,0.3756637462034358,stat_46,0.38353851346642176,stat_46,0.38251393813894663,stat_46,0.35948552213384904,stat_46,0.350613489065384,stat_46,0.3575422284143202,stat_46,0.37623086101202147,stat_46,0.37923112720084157,stat_46,0.4018578373968709,stat_46,0.40736787388121654,stat_46,0.3895808749904866,stat_46,0.3891348945216458,stat_46,0.38160290705922384,stat_46,0.3895739655449213,stat_46,0.41789427144398844,stat_46,0.4287760966976162,stat_46,0.41833188096511575,stat_46,0.42420330603222806,stat_46,0.426142835785778,stat_46,0.4373097985668173,stat_46,0.43992069306253423,stat_46,0.440563014973594,stat_46,event_1
58,-0.8065037313457701,stat_58,-0.32678505436805394,stat_58,0.25693603625555783,stat_58,0.20575277087568955,stat_58,-0.3242947828038776,stat_58,-0.2972753663354435,stat_58,-0.3258845349383247,stat_58,-0.32572172414912337,stat_58,-0.32691136508309526,stat_58,-0.3259975286485167,stat_58,-0.32764926952074414,stat_58,-0.3297686909631402,stat_58,-0.32954146118352834,stat_58,-0.3285830800673406,stat_58,-0.328105078666038,stat_58,-0.32856808950991956,stat_58,-0.32449550770588775,stat_58,-0.3245387972302576,stat_58,-0.32379745586983577,stat_58,-0.336661714626883,stat_58,-0.33666760966691145,stat_58,-0.3271214485282131,stat_58,-0.3404697938009421,stat_58,-0.31107327798703643,stat_58,-0.30236143882293764,stat_58,-0.3061550433458611,stat_58,-0.2999156773112871,stat_58,-0.2864381821677742,stat_58,-0.2997787096829634,stat_58,-0.30394234985511853,stat_58,-0.30348961909012023,stat_58,-0.30511856463864406,stat_58,-0.3125462072275739,stat_58,-0.3626188953415921,stat_58,-0.45138230928065093,stat_58,-0.4063380891858694,stat_58,-0.41794821714127595,stat_58,-0.4059409311049926,stat_58,-0.3220861305270543,stat_58,-0.25635651283354033,stat_58,-0.21382440180372425,stat_58,-0.13406798070611392,stat_58,-0.1834100706289613,stat_58,-0.3428079693251333,stat_58,-0.49184749374239506,stat_58,-0.5145571287801269,stat_58,-0.5357793247647182,stat_58,-0.4949435427126832,stat_58,-0.38868480278463235,stat_58,-0.2462554227610243,stat_58,-0.34645050812670164,stat_58,-0.31856462656064866,stat_58,-0.3256634016449955,stat_58,-0.3563831165286299,stat_58,-0.3047177671428979,stat_58,-0.315045593016956,stat_58,-0.22706359721949998,stat_58,-0.2791348329317163,stat_58,-0.28434869899738197,stat_58,-0.3319517175133847,stat_58,-0.37535676332462037,stat_58,-0.2875121102279915,stat_58,-0.13289857843936137,stat_58,-0.21038042043117877,stat_58,-0.21631358396652628,stat_58,-0.2050348790039107,stat_58,-0.2821710723255973,stat_58,-0.3209162622973446,stat_58,-0.32091702322990195,stat_58,-0.2515009004629852,stat_58,-0.27589269410358674,stat_58,-0.4430961155405838,stat_58,-0.42434476453667735,stat_58,-0.2618366596455045,stat_58,-0.15959085771024376,stat_58,-0.14463352818234093,stat_58,-0.10017848145810473,stat_58,-0.15966310644388929,stat_58,-0.1237103756575339,stat_58,0.02850583176416588,stat_58,0.040275968457721106,stat_58,0.040319384103504524,stat_58,0.00945844592838102,stat_58,-0.03756884396249374,stat_58,-0.10344607164186102,stat_58,-0.026822600626515605,stat_58,0.09901092968599934,stat_58,0.1137854973956865,stat_58,0.15765507744955806,stat_58,-0.40055105288273496,stat_58,0.04689253305565233,stat_58,0.03749290874247224,stat_58,-0.08743362832585326,stat_58,-0.1907409762187909,stat_58,-0.2644728651415984,stat_58,-0.23347741439703568,stat_58,-0.26510603367948826,stat_58,-0.28870497182093896,stat_58,-0.25068883368688294,stat_58,-0.29348348130070967,stat_58,-0.26082752754386535,stat_58,-0.1762087872252101,stat_58,-0.20690532203371031,stat_58,-0.22983079729291578,stat_58,-0.36882651840772707,stat_58,-0.4776324894863443,stat_58,-0.4128943701792244,stat_58,-0.4033806305153957,stat_58,-0.33150208248526697,stat_58,-0.16458801590682376,stat_58,-0.2187847941619194,stat_58,-0.3658087937919775,stat_58,-0.34211866224998255,stat_58,-0.2938581126820422,stat_58,-0.2898396714860848,stat_58,-0.27455082224782384,stat_58,-0.33146688066092533,stat_58,-0.36905693686786667,stat_58,event_1
