,AI,CAV,Ds575,Ds595,PGA,PGV,pSA_0.010000000000,pSA_0.010722672220,pSA_0.011497569954,pSA_0.012328467394,pSA_0.013219411485,pSA_0.014174741629,pSA_0.015199110830,pSA_0.016297508346,pSA_0.017475284000,pSA_0.018738174229,pSA_0.02,pSA_0.020092330026,pSA_0.021544346900,pSA_0.023101297001,pSA_0.024770763560,pSA_0.026560877829,pSA_0.028480358684,pSA_0.030538555088,pSA_0.032745491629,pSA_0.035111917342,pSA_0.037649358068,pSA_0.040370172586,pSA_0.043287612811,pSA_0.046415888336,pSA_0.049770235643,pSA_0.05,pSA_0.053366992312,pSA_0.057223676594,pSA_0.061359072734,pSA_0.065793322466,pSA_0.070548023107,pSA_0.075646332755,pSA_0.081113083079,pSA_0.086974900262,pSA_0.093260334688,pSA_0.1,pSA_0.107226722201,pSA_0.114975699540,pSA_0.123284673944,pSA_0.132194114847,pSA_0.141747416293,pSA_0.151991108295,pSA_0.162975083462,pSA_0.174752840001,pSA_0.187381742286,pSA_0.2,pSA_0.200923300257,pSA_0.215443469003,pSA_0.231012970008,pSA_0.247707635599,pSA_0.265608778295,pSA_0.284803586844,pSA_0.3,pSA_0.305385550883,pSA_0.327454916288,pSA_0.351119173422,pSA_0.376493580679,pSA_0.4,pSA_0.403701725860,pSA_0.432876128108,pSA_0.464158883361,pSA_0.497702356433,pSA_0.5,pSA_0.533669923121,pSA_0.572236765935,pSA_0.613590727341,pSA_0.657933224658,pSA_0.705480231072,pSA_0.75,pSA_0.756463327555,pSA_0.811130830790,pSA_0.869749002618,pSA_0.932603346883,pSA_1.0,pSA_1.072267222010,pSA_1.149756995398,pSA_1.232846739442,pSA_1.321941148466,pSA_1.417474162927,pSA_1.519911082953,pSA_1.629750834621,pSA_1.747528400008,pSA_1.873817422860,pSA_10.0,pSA_2.0,pSA_2.009233002565,pSA_2.154434690032,pSA_2.310129700083,pSA_2.477076355992,pSA_2.656087782947,pSA_2.848035868436,pSA_3.0,pSA_3.053855508833,pSA_3.274549162878,pSA_3.511191734215,pSA_3.764935806792,pSA_4.0,pSA_4.037017258597,pSA_4.328761281083,pSA_4.641588833613,pSA_4.977023564332,pSA_5.0,pSA_5.336699231206,pSA_5.722367659350,pSA_6.135907273413,pSA_6.579332246576,pSA_7.054802310719,pSA_7.5,pSA_7.564633275546,pSA_8.111308307897,pSA_8.697490026178,pSA_9.326033468832
event_1,1.2243836540010848,0.5407498960006962,-0.2445723411336545,-0.2135088212603838,0.6454560092958928,0.6613529658976646,0.6449967389056579,0.6454711867576176,0.6454613316706961,0.6430809030902337,0.6429925691570653,0.641718585059828,0.6391222628859738,0.6396039517320989,0.6382818249595709,0.6354139679705992,0.6306035397614823,0.6304553506318187,0.6304043037278372,0.6325703594282795,0.6313005643155046,0.6323932932099502,0.6271262109329412,0.6237243097748212,0.6242330353855208,0.620862975497253,0.5949722158099949,0.5780959619514925,0.5676426383802594,0.5740863132818023,0.5750222556663417,0.5759347140591505,0.5892467864347488,0.6024122311633718,0.6315979564102822,0.6363953965962011,0.6253317664308147,0.6170436340952481,0.5775915890647775,0.5883825657874817,0.5950371310900262,0.6039902758380365,0.5847150592773922,0.5766219598772921,0.5731805411791887,0.5006477767626958,0.49496811576484356,0.5223760514613032,0.5574070145249334,0.5915487230408498,0.5915244382197201,0.5922738755960587,0.594663821692913,0.6395274891544355,0.6468806208883088,0.7149550169761181,0.7343302289168222,0.7302490974371878,0.7402116634206942,0.750910853058532,0.7521338167444083,0.7495845318677367,0.743123452055784,0.7389569936108901,0.7404028232074724,0.7322414911382612,0.7349291397416684,0.6989555370541889,0.6958847215128127,0.6700077906856552,0.64960366429481,0.6365255271617917,0.6134295228485089,0.5990847282901921,0.598985991766905,0.5952077717413935,0.5707873711770006,0.5446283754113612,0.5259359968824697,0.5183232744852933,0.48590477981045005,0.45107768632436096,0.41126289891906503,0.39637432357086505,0.3950124500321601,0.4164588249850825,0.44822924573358497,0.4748667435865358,0.493456525770641,0.46464560529655957,0.4799462128204988,0.47852237478268234,0.47543881854877323,0.48767101309328675,0.5010857966014879,0.5172517325304155,0.5021721106817436,0.49569601446474687,0.4967431513039106,0.5134473504854529,0.5062313061949326,0.48123133863925194,0.45841131770300053,0.4558767618040055,0.44201853773407196,0.44328369303830334,0.45901013995363393,0.45919156965587693,0.4651719607738007,0.46428771779510386,0.45187541415576843,0.44820657155560445,0.4563963718101411,0.459086927532286,0.4585207469374015,0.45649903159227256,0.4579821361609449,0.4598513119470782
event_10,-0.014350046601302995,-0.00013705629316780227,0.054761685127098246,-0.0028357052627267553,-0.09128059708312458,0.0058224168208523336,-0.09361736078077687,-0.09428267785583132,-0.09454513607895998,-0.09535179486728716,-0.09616638585849156,-0.09672355195250568,-0.09689585762258938,-0.09740275809475338,-0.09429344014876884,-0.09533006132965668,-0.09665527492825875,-0.09661856587728801,-0.09662632855238905,-0.10626466607504564,-0.10251301704635155,-0.11024065403272548,-0.11398702044632479,-0.12401502308037292,-0.1163911674309634,-0.13153220777180122,-0.13080664273053402,-0.11824855039637226,-0.12467531143808319,-0.14599786569014622,-0.16998573403678435,-0.17108979154114334,-0.2078209236277938,-0.22684506969872195,-0.18268007311693815,-0.2068264456416933,-0.18827821391945943,-0.14407755107721568,-0.14098954188408017,-0.15748978108799447,-0.17782658283138572,-0.17164549020792733,-0.14798477184523715,-0.1459720911006854,-0.07042132985137277,0.012462514636409834,0.06664587435099242,0.04128497121338974,-0.06257037156194369,-0.08768332034996303,-0.08939302378309547,-0.06263104614740293,-0.06154165662022497,-0.009135454252168195,0.03869052541280928,0.09585659322783303,0.03690259620857672,0.05681829139106046,0.08589432053807447,0.09660401137962,0.12419441685606306,0.10667469268456994,0.08387402241155577,0.029433271883771796,0.023062533067883924,0.024988061330135244,0.022014990792908248,0.07067810087934386,0.0737503347237428,0.12901858915390607,0.13107180940315247,0.11855172988676024,0.16672047582872732,0.13356703557519228,0.16478751470870603,0.16671717243085618,0.1566310202746871,0.1437372044534282,0.11976616809163382,0.09554573578533276,0.08736986021497434,0.07413883690038328,0.07948384513717689,0.07788113527891188,0.07433722169065413,0.12483881943815611,0.15924249392859016,0.15813584815292261,0.1898348850780273,0.38390240050997265,0.213014795772402,0.21304066976406588,0.18522991680419706,0.16196819972509435,0.14424184381457616,0.13502164606586028,0.14287444845411854,0.17604924350140905,0.18499185342201985,0.20207281382074566,0.18250122824966966,0.16715047687772502,0.16144561271582367,0.16271507433960036,0.18994126046510526,0.20077377755120104,0.1833442305834453,0.183492110696811,0.1731628431168634,0.18507259741171408,0.21451016819191746,0.24185868803151112,0.20647548375995695,0.21229316628850323,0.21031181671468197,0.22914783762751967,0.3103356644178045,0.3666115108471333
event_100,-1.4204641438585606,-0.6968282868093607,0.16381447904816168,0.0429314321304163,-0.7433627837839678,-0.6868216921537894,-0.7445534240009656,-0.7475149927644403,-0.7467208461876689,-0.7439951849095863,-0.7467890442901826,-0.7508946459064706,-0.7548077798582954,-0.7549332405094886,-0.7540093457836841,-0.7601918955227418,-0.7593245449242776,-0.759150173099952,-0.7610996422839631,-0.7622143841202514,-0.7653725456658327,-0.7741475723349287,-0.770394716649013,-0.7730674250303318,-0.7929916504006179,-0.7884739227651785,-0.7792166002279879,-0.7862701309648521,-0.7967564271961275,-0.8047031239996341,-0.7842458724625371,-0.7844086577310247,-0.7815250127284973,-0.8064772048575891,-0.7859229573278347,-0.7291218752010155,-0.6717344286855074,-0.6995448716157318,-0.7286283047129878,-0.7408054199724871,-0.7393316106691011,-0.7065070114913397,-0.7046311553640685,-0.6662520419482185,-0.7095489092541486,-0.7506586520527306,-0.77958529944905,-0.8283530104781459,-0.8595344367762711,-0.897128390346203,-0.8878640285403658,-0.8604384011634943,-0.8589178826320637,-0.8713983560382611,-0.7944748990942097,-0.8052399978773772,-0.7987662444976786,-0.7554479234165703,-0.7708365598709389,-0.7683095842109045,-0.7539381760348954,-0.7050656308038388,-0.6825605868103725,-0.7039196698116861,-0.706249477844881,-0.6541098828441351,-0.6211323355793562,-0.5967745873022792,-0.5970435253271438,-0.6108121927220739,-0.6517150873548729,-0.5863712126318888,-0.5776487626876229,-0.5756950041330675,-0.575884715254151,-0.5743723119572808,-0.5262500891153976,-0.5561744335523143,-0.5774990047679418,-0.5577221961799868,-0.4799057930305474,-0.4428440459723742,-0.4048453495202674,-0.41211684453872516,-0.4239540355114049,-0.4210225456964328,-0.434265350577327,-0.4143688606811,-0.4364993092233793,-0.4206194703331965,-0.430137243691304,-0.42974303487758203,-0.4400536584426576,-0.44923536125684294,-0.44179856161492675,-0.4224447361416346,-0.411043409412343,-0.38367123438200823,-0.3752762606922826,-0.3549117974916034,-0.3355580226517935,-0.3344685748103983,-0.3194199500540549,-0.3176258423076527,-0.3225576856559981,-0.35216347870983783,-0.3472424397694305,-0.344341594280117,-0.32657494989558544,-0.31526109148057574,-0.3139389306656493,-0.3257099092516146,-0.3553038753617316,-0.38415408675168644,-0.3835735176686317,-0.38825721717155437,-0.4013642436985559,-0.40630497137643357
event_101,0.6718888213552988,0.2857184139330589,-0.1355719761898086,-0.1283971513698614,0.3309165181512525,0.2766779062364865,0.3314417757844744,0.3339161527820796,0.3307944359882933,0.3293078790509749,0.3292073473903429,0.32886738000964344,0.3274487629142133,0.32489460403982295,0.3288728666026524,0.32513477125347723,0.32138993516068143,0.32165544108143157,0.3240849525537763,0.32184890867329197,0.3207431931708845,0.31701225611496797,0.32080949563566574,0.32210669286685256,0.3291895133087984,0.3304803785636907,0.3434068410165752,0.345617435774698,0.33974959392141485,0.3391565097322062,0.35027383351047076,0.3512063399025543,0.3600847116130683,0.3592932958717685,0.36167653675165257,0.3705207760490992,0.37080364781166913,0.3964401510881099,0.40386266628866885,0.4080825763001522,0.4285367582783317,0.41921731656467404,0.39276808298389637,0.37632384729028906,0.3615271604058979,0.35009383613602496,0.32618808378034275,0.35862758964307634,0.36339446561205224,0.31913528709379646,0.297327897421641,0.27183331241696507,0.27039611049135387,0.2934790841652405,0.3177150672146676,0.31672793694710216,0.33077366306572925,0.3426042891572887,0.35325689951351524,0.34939181290835275,0.31655022635274815,0.33695631782003654,0.37260748802695376,0.34261333521100384,0.335549259335315,0.3286406688219471,0.34545757123225224,0.3775217551969648,0.37962371526617134,0.3794081824308146,0.3367117996874466,0.2832607878178809,0.29405027459278477,0.2973162248589501,0.2819187219585552,0.2808020940886876,0.2459668601643064,0.21664609776417174,0.20237856982606095,0.18681968868675147,0.18595861917155274,0.16198677870350428,0.138006714834807,0.14052108655932632,0.14513553827995576,0.15912016189855552,0.1599727247111714,0.17154138633843125,0.19386740116209344,0.04106108368653183,0.22459548161682333,0.22613265034231922,0.24509455796734236,0.2553023230575085,0.27326527292397695,0.26744295912814414,0.22256879698675494,0.19959507144764624,0.1840450385775348,0.13201684096125402,0.11280693582770165,0.10155693965175613,0.07442521750645324,0.07348540766888265,0.08849451754421839,0.11507945933766427,0.10810966727387175,0.1065964384229946,0.10399289785062929,0.10006116249563603,0.07666186071579263,0.06444005284285641,0.07501839854640678,0.07414248676725431,0.07402971612763833,0.07022698267452429,0.04028726217630689,0.0450640818342924
event_102,0.5435343016621176,0.14497652481911838,-0.37992395544029395,-0.2778165114584521,0.4588463762204321,0.43533372233831935,0.4611053077039428,0.462496137225189,0.4624875967880275,0.4612679924852114,0.4597145029357923,0.4550362400442272,0.456091841090914,0.4613374262631599,0.4679919158964344,0.4684695411016245,0.47655950435979244,0.4771068086704882,0.47562970349520756,0.4741461663399072,0.46886008254323697,0.4594056404125624,0.44860737271644135,0.4590804638567581,0.47731480176906516,0.4839580348259054,0.48453485975920796,0.4952370162533722,0.501309474125168,0.5067913303433483,0.48442347418277487,0.4822510703845609,0.4369721215668582,0.4298135404296344,0.44957768605926385,0.4269935084220344,0.43592028675898997,0.4466421342768235,0.4774526334513372,0.4404888732078266,0.379914378908677,0.3783358128935429,0.42552990468849533,0.46815765981523433,0.48779037431105793,0.49064542535259004,0.4539403875454062,0.3908408478796127,0.3209248849459686,0.2979394587269188,0.2835811688549615,0.33883445300342735,0.34303732317409197,0.4109678851907724,0.4157523832035808,0.40199421576038546,0.4007316752242519,0.3849110745043572,0.3684052579707719,0.36391604877689815,0.3479259771597628,0.35602228220838883,0.3413779547955734,0.2985650275290883,0.29143917169801103,0.2656890046709178,0.28787534079339333,0.2889924918677239,0.2907314346756748,0.30202968577043027,0.29102170142651484,0.25083266193326464,0.23680904621077256,0.22903744496932515,0.2207826487637295,0.21926449478082813,0.20403209208571838,0.20214019503012964,0.22106407871516032,0.21123536657992528,0.20961625950478,0.23559143911517674,0.23677857310378508,0.22723325236123582,0.2438762055963233,0.25380357586366986,0.2734834037198222,0.28299081974974516,0.3024155270959555,0.32863643156178557,0.30505538028607315,0.3048505337616577,0.2992096380625913,0.3106005153050463,0.32659078767639366,0.35065044463886297,0.36009676001858953,0.36793943404217366,0.3681222223646295,0.3692787124527629,0.3604611567049196,0.35307136299840747,0.3531585113193285,0.35186261258416773,0.3416547352467324,0.34017639130805444,0.349744943537662,0.3504244471996664,0.35928039364299824,0.35995161609767684,0.3547212523508076,0.3414149013986111,0.35226400450529305,0.3651318959931326,0.36660950400370956,0.3631470493605062,0.3553767945525398,0.34378558380774327
event_103,0.21591481551085753,0.027843829030992643,-0.16288205586719645,-0.011248612894316067,0.24347070248719063,0.05136368750461811,0.2489777425375384,0.24982032533961412,0.249406139837711,0.25025275232914507,0.248586741514524,0.2567176213973995,0.25101846631631597,0.25352005302228064,0.24418936633816535,0.25863169688093857,0.2624303218742831,0.2620030033419095,0.2570066260260714,0.29540664495025476,0.31269696298480015,0.3234391140647469,0.3509521249583198,0.3680628741266541,0.38120203062741426,0.4834355048636047,0.5000602672654358,0.49635406304740853,0.5511964408283034,0.547557948035482,0.4795316235784111,0.4742187233721531,0.41875870985128966,0.33400164671847893,0.3576939192060221,0.395397112717524,0.4224354655975106,0.3952678535175234,0.2975638786127909,0.2640373500199254,0.26325012399362374,0.28158150498332296,0.28760996339472844,0.3077064198453624,0.35302340564288487,0.27679627297939413,0.21093457345428457,0.15380157751907006,0.045517338540388384,-0.05418299895248595,-0.1469285573953824,-0.15698144136532435,-0.15537794441240949,-0.1695777858760553,-0.14423198959195668,-0.1746294232583478,-0.1388127501535657,-0.1253744000771306,-0.09799923543553729,-0.0966137925613925,-0.06421204919930103,-0.03567569392342855,-0.028847855648192797,-0.02098677897616438,-0.015542437150529345,-0.013072574274886445,-0.0013314245425540406,0.02739062356441266,0.032081310615035885,0.09607707865519888,0.14102929994901808,0.13502872286890283,0.12693868075948642,0.07400937793380319,0.0898016709952056,0.09098117597027762,0.07539648483408934,0.04205269812867612,0.030123469646103428,-0.004685855702149904,0.021056760348948638,0.007742114151443766,-0.013956288135012294,0.011042471154792318,0.00932315241422355,0.0010473071206805855,-0.00017032348977870124,0.011127809906902434,0.041107578941900876,0.015436592427848391,0.04572026588828129,0.044465569009005536,0.0469540938427193,0.06587754442593798,0.08085284472888081,0.0767951720805025,0.07372033903346954,0.055753329370624743,0.04920387032243383,0.05092933053467894,0.032048312876098495,0.01794167407106753,0.02462850101385767,0.02511974481984093,0.048264672616678696,0.06180216046823479,0.0579589446513179,0.056494917646649184,0.03804251903433132,0.04794804650367983,0.06071993161930162,0.047280388260704895,0.019410654241622624,-0.00632617415695934,-0.006238904816324274,-0.0029703966184841373,0.011374555607879724,0.01726346029286598
event_104,0.07121148910034127,-0.06637819141957663,-0.16824413419465076,-0.21128033462156326,0.2614192406729727,0.2695974198824833,0.25924520481040436,0.2589427676436118,0.258481315269729,0.2572939252294983,0.25593664841977565,0.25594071359377824,0.25382525853214577,0.2494765185772937,0.2442398521485341,0.24090350607456812,0.23736374162826676,0.23677974538076985,0.2323116961967996,0.22313386611399422,0.21752057471840086,0.2325730298178402,0.23226721360222694,0.2268830300248578,0.2025539679999896,0.16748286116848002,0.17205242482811692,0.16759007324088412,0.16463810118772917,0.15874302284354783,0.1567895201071111,0.15537466209519193,0.1371266229930268,0.13698749814467037,0.10254429909663583,0.09731651718558995,0.09102588833833049,0.12756694515842218,0.15993053142605762,0.18263834864803863,0.17176728753492462,0.17345055090404596,0.20853323468248544,0.21629690459055173,0.21777785089214688,0.20803740728285994,0.17762121546735077,0.19220165046470117,0.22533852034980412,0.2404332327658958,0.2312786900486194,0.24136044855184502,0.2423143446358069,0.26002600958239874,0.2682901407372238,0.25611487213032413,0.2500955797089191,0.27879145875467404,0.3002130356868211,0.3156950479240107,0.3470683099942534,0.3512007887976887,0.30974353675024685,0.2972642900508266,0.2960470479701697,0.2322534767035453,0.21394546097393236,0.1785837369264626,0.175163867849188,0.09428022092488607,0.12067791418831993,0.13503962430184901,0.1416215705636047,0.15911355474529582,0.1710303785550745,0.16666182080454015,0.15866787493085863,0.14770373055106437,0.13063895147052992,0.17750341718708684,0.1761859020912712,0.17246709297480617,0.1532483031425955,0.157196591696388,0.13378306506359158,0.09616519100119565,0.10331880543661527,0.09232917069092567,0.11357879461832639,0.3838204124770182,0.116472603343101,0.11605418325995805,0.1215759775926562,0.12129354346227296,0.13078079891038755,0.16643595046171814,0.19613265143444777,0.21339092778257954,0.21564280033407876,0.2360273526569938,0.22537665034361454,0.2219754281038739,0.24126735307218328,0.24414596238754382,0.25999932341320786,0.29254205698124147,0.30690926202147656,0.3083956239937542,0.3424965762058842,0.3316789987243225,0.3528740390801417,0.3569799661633775,0.32836303489223256,0.35335071978801247,0.35397848155391215,0.3308355821411471,0.3357230909018682,0.36645612184431664
event_105,0.036565385833632204,0.11886388138395676,0.02476472301988485,0.03029815809268705,-0.013100622348222547,0.13194940462571075,-0.01378288916602157,-0.013846285125113432,-0.013643946452373998,-0.014299514634606717,-0.014265466881703059,-0.014497054566892794,-0.012885782943177593,-0.013620714548035007,-0.014801939425702428,-0.01547728190369051,-0.014413559864566435,-0.014632094718939502,-0.010447967650658073,-0.01393533105549317,-0.022093296307926048,-0.027267940349732775,-0.037693551000154604,-0.039120480417475186,-0.03324645603445818,-0.040310018311427276,-0.05317770188333697,-0.03940965311518676,-0.05029645960785917,-0.04629267970202298,-0.050219037539102375,-0.0524377936724305,-0.10610206583014377,-0.08961611677536314,-0.11417761120762308,-0.12107580443880463,-0.09138900757311814,-0.03998256811167997,-0.07044046445466123,-0.06465789267237877,-0.038026367217087145,-0.07792252701722835,-0.1634223765867226,-0.1597365629341335,-0.10142650774353118,-0.08452777794982969,-0.08368541563383593,-0.023954918492006344,-0.03718471274454068,0.009061036869977956,0.038928945564324066,0.041711562851464726,0.042228283131336294,0.0648521721916732,0.0347989437287934,0.06395416179440107,0.16027239721093767,0.2365579152074246,0.2637879677150749,0.25146463763938737,0.2598015548171509,0.2706246939586895,0.22058701394525923,0.24418832206924582,0.2461979018535323,0.2310737845993939,0.2472936710097774,0.25757071132760095,0.25627487393054377,0.21558127396816745,0.20325562344436673,0.22393747125214394,0.24379632270341023,0.2567992024070495,0.20251092280139868,0.1982117072694055,0.17884555029072305,0.24542490645904616,0.2485924866453075,0.2841093117362834,0.2266914514835998,0.16698078720418244,0.12862877552074323,0.07155730977948739,0.07694560640220828,0.1122494457933996,0.12386146490036329,0.14700698588648692,0.12659930674401174,0.2716737668936553,0.13328703844641052,0.13336696053992678,0.1476711270904698,0.179931286375153,0.21629059478434756,0.2668822777542012,0.25805304140125374,0.24137769072746837,0.24553537574322767,0.2757831378506164,0.327068518040717,0.34649800468547626,0.3373333089449263,0.33733819894467615,0.3240008939749487,0.341165766121825,0.343858410658762,0.3429381230050509,0.33684586406207484,0.30861208362613674,0.28806357734787336,0.29056720675066366,0.28417455287425925,0.28341792493074547,0.2812483244674609,0.28344076308284333,0.30268987900188915,0.28648060373382517
event_106,0.6871090152433151,0.44130384513784077,0.16422440683481132,0.07636675351500169,0.29563638229361183,0.34058438592874085,0.2952561161990335,0.29507059355964255,0.295229407901025,0.29606433459315773,0.29603495637613597,0.29673992223915385,0.29760644551755655,0.297332157697317,0.2951943837618635,0.29272815722505574,0.2933299906599494,0.2934235980935778,0.2950038916208591,0.29411869050288414,0.293272890311489,0.29859808885871025,0.3035212149104513,0.3042540511178179,0.30788441720654536,0.31923228304457013,0.32761253574527344,0.3311033057874442,0.3214675557518998,0.32004134533554796,0.3183382302273629,0.3185965484282741,0.30775847567911363,0.2945508087329406,0.26591576465128597,0.23451740874430949,0.21823662650774503,0.19969390868890727,0.18252379273760688,0.16874322558403795,0.20024889426693188,0.22641593316997966,0.22921085913687367,0.22637502775947121,0.2534363265501224,0.26961511322502457,0.29281247564376567,0.3452514101339882,0.34019404322878216,0.36056624583551733,0.38135842943111586,0.38024091429552065,0.38123494110333006,0.3962430541314921,0.41628031257877124,0.3807540316585268,0.38168478575816006,0.3989910772394563,0.37909025297121096,0.3823244905405331,0.426659128849686,0.4735200920564391,0.491488463352405,0.48793637823078495,0.4883748132531843,0.48417590166198177,0.4867909979462514,0.48300137889274114,0.4819243525174217,0.447750560828071,0.41286402215444096,0.36786932311442533,0.3270606143686553,0.3108735104974008,0.3154100687724954,0.3161477737535057,0.27394847381872633,0.26041787914846154,0.3116198801148797,0.32228728957555874,0.2948771808171539,0.2788404648247318,0.2624525549439242,0.2659423918082737,0.2837644966893925,0.3232302421265723,0.32209642940960687,0.3049494782704362,0.30305159705662676,0.28193464639915916,0.3280599322717129,0.32956986303990926,0.3009527412788708,0.2842457573097046,0.292929153224318,0.2915924049097535,0.285277234572353,0.2810810990597762,0.2752204264434232,0.26812799341646587,0.2673751320904416,0.2429666849502985,0.23136689757481166,0.22985022473154706,0.22037583519991255,0.21235988534107136,0.21531126525204167,0.21545052331779163,0.22531703250239984,0.23588322746764656,0.24664087313604485,0.239875706440289,0.2232888178398378,0.2235029911929119,0.22671440699669268,0.2488148849350022,0.2638458793692426,0.2738752512416568
event_107,-0.6876088726951205,-0.366662216955146,-0.030957272746586044,-0.009315882463114301,-0.23966330140757128,-0.18465602612751464,-0.23500071301199474,-0.247327100680078,-0.25332470269616153,-0.25834703659309644,-0.25594499182648833,-0.2517460327117683,-0.25192429371308034,-0.24932934717282648,-0.2505090821420899,-0.2519240454701499,-0.2507370102187144,-0.25043107752885724,-0.25605515456841815,-0.24703823775870457,-0.2460074917175211,-0.2346568356804704,-0.2275381530005732,-0.23420316823385567,-0.22463639091206472,-0.21459614713647318,-0.2294634665384342,-0.2288219374053143,-0.252658234557861,-0.2736106344280998,-0.2532195919711561,-0.24909008010113085,-0.19001258239045535,-0.23299970955102997,-0.2858331430873167,-0.3085346274407274,-0.3683327756837614,-0.38641379419426497,-0.41411149016309984,-0.4689480004256872,-0.49999672914606835,-0.4758719598174554,-0.39158585152731873,-0.3938554669951817,-0.3488213781146787,-0.305747586726444,-0.3470670758708235,-0.3604890081150207,-0.3327460867317516,-0.32019732883892227,-0.3495664402616594,-0.351730038774541,-0.35212401376334823,-0.33960184547815275,-0.28210882282673944,-0.24782728853700536,-0.21186655658058332,-0.16896493569660856,-0.14613978026352165,-0.15661217904461644,-0.13415005786677317,-0.1158674526258845,-0.14121478453476485,-0.12424976395471386,-0.12072511741533379,-0.11362225263562321,-0.10656807917013476,-0.08939960154679813,-0.08986551258079178,-0.06684004506001995,-0.07593255817606595,-0.11768204525327854,-0.06886065902435776,-0.04219693801849494,-0.056946540550047636,-0.055446773066778296,-0.07793905021885511,-0.06353209801396532,-0.049631956804552214,-0.05951404626021079,-0.07572708185180654,-0.05930059736754487,-0.08142923606358166,-0.09907222269557607,-0.100104944262908,-0.11675985478040984,-0.1174228431407901,-0.11133429886318268,-0.10724293304043735,-0.11315702812385584,-0.11226899857122108,-0.11407093122180366,-0.12268575443194145,-0.11662663784961506,-0.1088207426879298,-0.10623540538508933,-0.1294694431165665,-0.12398979050383863,-0.12335745487263372,-0.1081981691205654,-0.09154660848809927,-0.10993438673301466,-0.12237176075661753,-0.12114804292682274,-0.11776641563455034,-0.1246549266336175,-0.10929563387488178,-0.10668429803695474,-0.06765759002861399,-0.044308018473556074,-0.04920115021208429,-0.06779246739631827,-0.05950215708582488,-0.060423986691959225,-0.06146265813111418,-0.07497393290725127,-0.08935031171695329,-0.11116687359773503
