,AI,CAV,Ds575,Ds595,PGA,PGV,pSA_0.010000000000,pSA_0.010722672220,pSA_0.011497569954,pSA_0.012328467394,pSA_0.013219411485,pSA_0.014174741629,pSA_0.015199110830,pSA_0.016297508346,pSA_0.017475284000,pSA_0.018738174229,pSA_0.02,pSA_0.020092330026,pSA_0.021544346900,pSA_0.023101297001,pSA_0.024770763560,pSA_0.026560877829,pSA_0.028480358684,pSA_0.030538555088,pSA_0.032745491629,pSA_0.035111917342,pSA_0.037649358068,pSA_0.040370172586,pSA_0.043287612811,pSA_0.046415888336,pSA_0.049770235643,pSA_0.05,pSA_0.053366992312,pSA_0.057223676594,pSA_0.061359072734,pSA_0.065793322466,pSA_0.070548023107,pSA_0.075646332755,pSA_0.081113083079,pSA_0.086974900262,pSA_0.093260334688,pSA_0.1,pSA_0.107226722201,pSA_0.114975699540,pSA_0.123284673944,pSA_0.132194114847,pSA_0.141747416293,pSA_0.151991108295,pSA_0.162975083462,pSA_0.174752840001,pSA_0.187381742286,pSA_0.2,pSA_0.200923300257,pSA_0.215443469003,pSA_0.231012970008,pSA_0.247707635599,pSA_0.265608778295,pSA_0.284803586844,pSA_0.3,pSA_0.305385550883,pSA_0.327454916288,pSA_0.351119173422,pSA_0.376493580679,pSA_0.4,pSA_0.403701725860,pSA_0.432876128108,pSA_0.464158883361,pSA_0.497702356433,pSA_0.5,pSA_0.533669923121,pSA_0.572236765935,pSA_0.613590727341,pSA_0.657933224658,pSA_0.705480231072,pSA_0.75,pSA_0.756463327555,pSA_0.811130830790,pSA_0.869749002618,pSA_0.932603346883,pSA_1.0,pSA_1.072267222010,pSA_1.149756995398,pSA_1.232846739442,pSA_1.321941148466,pSA_1.417474162927,pSA_1.519911082953,pSA_1.629750834621,pSA_1.747528400008,pSA_1.873817422860,pSA_10.0,pSA_2.0,pSA_2.009233002565,pSA_2.154434690032,pSA_2.310129700083,pSA_2.477076355992,pSA_2.656087782947,pSA_2.848035868436,pSA_3.0,pSA_3.053855508833,pSA_3.274549162878,pSA_3.511191734215,pSA_3.764935806792,pSA_4.0,pSA_4.037017258597,pSA_4.328761281083,pSA_4.641588833613,pSA_4.977023564332,pSA_5.0,pSA_5.336699231206,pSA_5.722367659350,pSA_6.135907273413,pSA_6.579332246576,pSA_7.054802310719,pSA_7.5,pSA_7.564633275546,pSA_8.111308307897,pSA_8.697490026178,pSA_9.326033468832
stat_17,0.06069359742232336,0.0531521074986352,-0.016558389725807535,-0.16458889382097394,0.15471352748183734,0.03237167078573651,0.15397464854640183,0.15376579145340286,0.15398875965048803,0.15372154834818935,0.15396913382675886,0.1525987082560683,0.15295042937119033,0.15329108629326776,0.15361802893737414,0.15549158348210482,0.15514317003606268,0.15551265514888332,0.1664251171760398,0.1702275862590436,0.15511286226956225,0.14721146468441917,0.14554371573341154,0.144542706868215,0.13855078975864515,0.14037065080052719,0.14089969400383084,0.14938728174431568,0.16557364535033187,0.1771974605824612,0.18632707419240574,0.18756980050505184,0.15673509621665677,0.15132255375762121,0.16663002930628956,0.18540362261431478,0.21940826992713564,0.26239218743198034,0.31501391541933005,0.339761872216827,0.3415167220816564,0.29131557797333496,0.22819525264583643,0.23209725848142948,0.2541763868418125,0.23834532578520853,0.19709644992569345,0.17580496125694473,0.1983940754742563,0.20972409524694707,0.31878874098417714,0.3578649700070012,0.3582896311865889,0.360359444161183,0.3337169694175032,0.3027963488992071,0.2569777021110654,0.19258161930422255,0.1651925388190402,0.16195003190994045,0.08705123420568861,-0.013122648881958918,-0.0335644010955918,-0.003869432448160657,-0.0019968480631337854,0.04308508637326986,0.035167944629199435,0.023706031472885122,0.02454703073767759,0.06917762498504583,0.07189412045809873,0.007093235993411613,-0.07160225960720587,-0.14855749221930206,-0.17878790314333146,-0.18059490824797442,-0.22276352494333146,-0.2856181795473871,-0.31119301087687073,-0.29795849187530205,-0.24412124397651014,-0.22459867959812763,-0.19504712109537636,-0.11735138732129322,-0.043058174821335,-0.01683822401786839,0.0304975176704707,0.026595123596295962,-0.028109441897436267,0.017494967922064626,-0.0742526415044027,-0.07679996868690353,-0.10579068976784896,-0.11799942817403994,-0.13586931876283107,-0.15333933505334812,-0.15449965558167789,-0.15025354162397014,-0.1496694968415366,-0.15318647969701657,-0.16582999788509636,-0.1571182883211139,-0.13106588293443988,-0.12432769268051845,-0.09170322829532172,-0.1085096793489591,-0.10686937586062605,-0.10760480875021007,-0.11703451786720982,-0.12212130898478751,-0.1342818939717073,-0.10989361011211905,-0.08306075639649005,-0.04574757526697812,-0.03884970489652384,-0.012869399775532976,0.009398787481498179,0.010010956162801607
stat_170,0.8334651782104968,0.34726891314852837,-0.10904729520054668,-0.26479829297681134,0.5143968304499846,0.313908889217748,0.5142770722729877,0.5141547931848215,0.5138210349786649,0.5139114210342828,0.51378373685333,0.5128599347600443,0.512023707585948,0.5120037455526587,0.5117568056367816,0.5093354585047006,0.5084127088176468,0.5083980411885379,0.5069930540691728,0.5049203103970197,0.508243273601742,0.5066324368612066,0.5040771715140576,0.5063109257072176,0.5108776625920947,0.5223217675005997,0.5217023495453768,0.5139391524894871,0.5311686304804731,0.5339627677295165,0.5437773612161061,0.5441952900762519,0.5451390518971008,0.526741135739808,0.5199679696275704,0.5604453371789483,0.5848014323963406,0.5731482766412531,0.541133915486556,0.569935842871475,0.633989925685103,0.6948274134532987,0.7358692452488902,0.7866669819183287,0.7742820568025921,0.7375731031164801,0.7415392497459928,0.7648727865829732,0.7013726212994327,0.7111980140786975,0.6801407650608586,0.576590255932278,0.5726456388037356,0.562034768895655,0.4906916759358932,0.41577159662612345,0.34168956364417635,0.18120495800670736,0.13920211811540645,0.13260324537517926,0.13394786503067524,0.15411199134548487,0.1227870505163889,0.11599538251282906,0.11910428373030763,0.17602586189649772,0.1722665348852949,0.18227074696582268,0.18226529998410917,0.21525516872117678,0.24582001589087785,0.20438100857234828,0.10909703382898404,0.05645145956909538,0.019820255914352762,0.011133047683754178,-0.05235242793047774,-0.03596175413165444,-0.014174550291573416,-0.011137556461292454,-0.015587558418753384,0.014913475738509756,0.04088001520814673,0.04767705680467091,0.009617698061051541,-0.004789034900232251,0.009411669829341529,0.02247068122458246,0.0353829015661378,0.33107199407451576,0.05675007936701994,0.058421377878910136,0.07202712312657475,0.08163874611415789,0.08521001047762919,0.07033807592868563,0.05845271746081085,0.029620857009950912,0.022884883125809646,0.027021059344912838,0.006231082491482183,0.011003731992163429,0.03905263421875746,0.04572937041513595,0.08388005713935169,0.08922355397923577,0.09928214252927008,0.09851276542352502,0.10122924500880168,0.109719578135488,0.11895877974999824,0.13174947280760266,0.20951633068456602,0.2588760328626587,0.2683137293907226,0.3224494998809245,0.3290595720947107,0.3017956668909855
stat_174,0.046231365263815924,0.030717681031043123,0.20820323865040602,-0.03693744201647125,-0.039255894399593545,0.014307442960995882,-0.03867938923669753,-0.03909404702832857,-0.03969748365741553,-0.04043375746978992,-0.040433638279918895,-0.03808599100391255,-0.03215899192262013,-0.028521382210212404,-0.03892019114794603,-0.045046952896873854,-0.04931540675966201,-0.049661487279957915,-0.053037004574798416,-0.05769666162747738,-0.058225622941514156,-0.06251903987297605,-0.05824394595741284,-0.044039455621269215,-0.035576965089447646,-0.0384698588831772,-0.009646060221108817,0.03030288564514313,0.0774958678158925,0.12092258802120913,0.10227566905401078,0.10193541876588334,0.10005748212941959,0.11227206248844991,0.13956532863458324,0.16573728043058908,0.16886268182981876,0.09950984707205963,0.08501956122736179,0.07464060528446287,0.034544492296810864,-0.0009736282941604244,-0.019591215487283146,-0.04967077830961289,-0.07281960370983026,-0.13774290587581425,-0.1766149742805344,-0.16076178252475823,-0.15972343717042067,-0.11831620074818139,-0.0820379138190812,-0.12917103850792921,-0.12959536925184034,-0.12688958693512198,-0.10875513180189579,-0.04315891780211359,-0.02322502289365004,-6.804203766168441e-05,0.012696563283835248,0.00624024990788295,-0.004207625199327448,0.05114966756877469,0.10446381711537946,0.15079730684623652,0.16247123502558877,0.19939313359064673,0.19039426529737558,0.2335763125155385,0.23611278435610206,0.25984631935389274,0.27364268709664696,0.24911802481019973,0.22543547454395588,0.2099103648217206,0.18320210206284096,0.1811982449374754,0.18908967930143022,0.1653765733993367,0.18446840372431664,0.22045301721004815,0.24133310404416833,0.23877911056875065,0.24672064643132474,0.24256586213576167,0.24651939888490806,0.2152497348237367,0.1810602149094631,0.16490472871623854,0.14774691639823476,-0.08001486372857246,0.13254633451439973,0.13202255896697185,0.11649682789442885,0.09321246379948499,0.06794947115461956,0.058864428917330194,0.05370853848359666,0.047876415321348995,0.04512060185491816,0.041295147542022605,0.03504931376228906,0.04149151183046703,0.040953634844456965,0.03756427788225542,0.032713839721597235,0.012508303204420096,-0.033166824194507526,-0.03450179010230216,-0.04104369830911329,-0.042784665339908066,-0.010318363836091634,-0.019137850142105298,-0.030492287393206873,-0.027787228972264426,-0.02802436353586633,-0.042542824485797964,-0.052016930728141654,-0.06763662396802222
stat_175,0.6224345566472663,0.05304881601289329,-0.3940724999841023,-0.4834023774946008,0.5634506464817406,0.27275207644831523,0.5623946376594464,0.5623745677314992,0.562220788406922,0.5621491290000385,0.5620735880273364,0.5617459233732871,0.5596067872696256,0.557636477425314,0.5597674047413906,0.5599153741371562,0.5562623932533549,0.5561445127571306,0.5526569398071809,0.5519003915889894,0.5536063054157941,0.5488944156841661,0.5448776718151708,0.5431384539370473,0.5418501474079342,0.5350678039163442,0.5305254214954201,0.5304140821302846,0.5265937849932627,0.5236006539860999,0.5167472400232175,0.5169704397201803,0.522809379088716,0.5365247664270384,0.5552123256555165,0.5539310888799321,0.5515198632863715,0.5712343987418005,0.611524802097403,0.6841101632849571,0.7637966073874393,0.8284366270514393,0.8581932309925778,0.8683832304708965,0.8608854280952817,0.8325777761937218,0.7552876215776702,0.6882751744487695,0.618733601773906,0.565645145020267,0.45050363623922346,0.3469530623133085,0.34135177362311453,0.2484427354765867,0.20745210462847202,0.2030138358379697,0.2297536426784693,0.2815480539616137,0.29919172323038684,0.29312285219603035,0.2424573650225812,0.15216063935636906,0.09143216872872474,0.04910916870353642,0.03887769499477423,-0.027977947416871037,-0.10782073333917203,-0.14065780551611765,-0.14356551974310067,-0.17597259091857048,-0.20709312839467517,-0.23584098419538327,-0.26809891070886754,-0.2849537004327507,-0.2849856737202682,-0.2840960376394877,-0.2678123682948734,-0.2460575289771276,-0.2513286324598094,-0.26001029839386136,-0.271986034538334,-0.2922696518478492,-0.2723070114559102,-0.24619577665738704,-0.20350233750303998,-0.16277063855070326,-0.11987094099990589,-0.08892815207632808,-0.08135307625419726,-0.09676077766588179,-0.09343930664841757,-0.09525759178047036,-0.11236341211661346,-0.08157947111499489,-0.04985875000097313,-0.05354740568755575,-0.06929815830943077,-0.0785126536918833,-0.07989862663210465,-0.08090613870000161,-0.06809065259572,-0.047553510403829026,-0.040945072946842895,-0.04208974177643154,-0.052309043220499174,-0.06409176038909127,-0.07054590199854303,-0.07030228810813427,-0.06028566377665732,-0.04468141926109906,-0.040110364864520284,-0.042596549509283266,-0.044270693739026,-0.04868196044719047,-0.049580946927106934,-0.05906493033684382,-0.0665106173263231,-0.06966524837677333
stat_176,0.21266537354324677,0.36069550575099635,0.4306958288427158,0.46475345471753476,-0.1665577917987297,-0.09476518990448843,-0.1699918299492002,-0.1702413420364675,-0.17100982580759633,-0.17194203411672368,-0.17359804527670225,-0.17440165808845998,-0.17507578822890763,-0.1773280861495309,-0.17780831169667408,-0.1762852039539289,-0.17950333370002983,-0.1797825047822514,-0.18496149158288824,-0.18411801185848972,-0.18775997393708807,-0.19514695115348607,-0.1984183020267641,-0.20801000620865645,-0.21164460842930716,-0.2179690900211335,-0.21589504905251078,-0.20805301926337233,-0.20583553864377935,-0.2081580089112665,-0.21827449582498337,-0.21783651964573195,-0.20468208343405642,-0.21244862992893226,-0.22257842129587824,-0.21970462256244694,-0.22630701800116643,-0.2235795229711146,-0.2008254186677134,-0.19549461675684504,-0.241628407935764,-0.24338740285415655,-0.23307032583129977,-0.19106301621004826,-0.1903705599946756,-0.25698847023737026,-0.27885746325997646,-0.2334552236506307,-0.11946373586612427,0.0036436449253624244,0.007268557332531602,-0.022791881982777432,-0.021610971942787955,0.01316639017590598,0.045429134796655786,0.08138583865681942,0.05984917029723861,-0.006268405603095897,0.010182729293901549,0.02277766910889662,0.09987464050100045,0.16634134154636432,0.2729772190284359,0.3313754093709608,0.3289236107100827,0.2950019403760088,0.24282371107084577,0.26413184084558566,0.26522177766025623,0.206297556614462,0.07866260301329515,0.042046912417842794,0.04279620669484997,-0.006424612475268576,-0.05044747188870007,-0.059772025007864535,-0.10726919062840534,-0.13669708653102872,-0.07709015908130497,-0.01127884997674332,0.09011621517446096,0.12498712580029218,0.04442457830759783,-0.03157874765772266,-0.07736154191341656,-0.10389705795302598,-0.11473835969139597,-0.11103287797680357,-0.0827188987559935,-0.0011176425561930073,-0.03596972007892769,-0.03384721015275093,-0.02855470229179162,-0.01920841586556122,0.0202301180710903,0.024799518858187493,0.06809865758653597,0.08598467846718322,0.08904655265060071,0.1272428063323551,0.1160728094714396,0.0981191054649154,0.07453307732139443,0.07245798202433332,0.05763957570041876,0.04017087792928771,0.012529897762438891,0.009837570443425222,-0.023857313625744773,-0.028847685603161647,-0.03918629136379112,-0.05997589848177745,-0.08831086179179745,-0.08022144010770867,-0.0768799454598184,-0.06096154684819631,-0.03163406179452483,-0.01023567843048029
stat_179,0.42069849597214387,0.46004126676530427,0.4842053217840384,0.4938723555958854,-0.09846973200455579,0.2256762926863456,-0.1032487284599309,-0.1044995683020195,-0.10595932603913846,-0.10769810390096361,-0.11002961280536866,-0.11200981497736187,-0.11514123740627416,-0.11876981301671127,-0.11776874092627292,-0.1196715934605776,-0.12268755657292288,-0.12284477343032402,-0.12496316356106238,-0.1298986615016012,-0.13594273057322015,-0.14332783062388102,-0.14920535209315483,-0.15267795587726304,-0.1617624715311333,-0.16726898463208423,-0.16729969857785865,-0.1718777919509264,-0.16994182872199173,-0.16676961879949226,-0.16040004943729122,-0.1588730970614337,-0.15355440901761822,-0.13762548013608492,-0.09608006694149938,-0.08246020462036494,-0.04551894211057395,-0.08348322063934699,-0.11716268766003472,-0.15107109627371418,-0.169963744859067,-0.23999736391875764,-0.31629206405726745,-0.3903686675780676,-0.4109676977555905,-0.4046682728800222,-0.37664188744520183,-0.3515894809698049,-0.3637842604582066,-0.37950448872298603,-0.3686843452062879,-0.33801791025276007,-0.3336553222475689,-0.25528984477756267,-0.1606115650979956,-0.0687391786270281,0.06553772217803197,0.13901591613677622,0.19452019287729866,0.20602677158868637,0.3280072734249798,0.47434960675423343,0.6085236855297143,0.6245819202583329,0.6256652955272318,0.6471840671761082,0.6683340341898735,0.7151926681444692,0.7195355235267304,0.6942753874313463,0.6742360958569731,0.6457635781865657,0.625706820370367,0.5873742687436051,0.5327129135250339,0.5349299085645347,0.540815390021702,0.5074684578968534,0.44182511189449686,0.35558011310128584,0.30695124844513655,0.2835392486455711,0.289725460546498,0.3149967080206022,0.3258203983430255,0.2969534915989958,0.2705308982631906,0.2784612103588186,0.2928524049907889,0.21178219985219582,0.293639362772484,0.293108442808711,0.294837769626919,0.3029680192462245,0.2994651348619676,0.3037104710754856,0.3220263559877664,0.3326417989878136,0.34123270258961186,0.3553626785745797,0.34760285297685267,0.3363673255806804,0.33199277679329603,0.33094083753454656,0.32568194958084434,0.3198677252741492,0.28096576195928785,0.27746390651036207,0.2519163733723537,0.24412600353386749,0.22033565129588403,0.1959031081418868,0.17959706202487893,0.1900706424340113,0.1921955315223534,0.19083779570680218,0.20435278268268903,0.20861194704566607
stat_18,-1.7393444924707526,-0.8952474397684801,0.16200441076665162,0.014641883042752098,-0.8766495345800132,-0.6027039990838534,-0.8837281840273714,-0.8836076157937709,-0.8849807662945106,-0.8863379998115021,-0.8885255185867492,-0.8933448968407616,-0.8981344559205827,-0.900731316808558,-0.9004307424017686,-0.9044164033072404,-0.9112267777966613,-0.9117150095189369,-0.9143126703582133,-0.9169789993721663,-0.9202128950611798,-0.9288111523585596,-0.9350410151293961,-0.9410493201654717,-0.9463168637047417,-0.956893226956864,-0.9603202871492806,-0.9631706779892782,-0.983682581547528,-1.0161246959681534,-1.048174730359884,-1.050534872403305,-1.106098937513336,-1.1234124962220975,-1.109331143715556,-1.112418478079059,-1.090877973010159,-1.0620958285547855,-1.0202800519017723,-0.9810399861332563,-0.9783354421376748,-0.973011688027909,-0.9386855694954522,-0.9330297313573668,-0.9287856965364775,-0.9286734488033229,-0.9636127036730995,-1.004219912363706,-0.9600752105615882,-0.9526709054300962,-0.9481088736194306,-0.915865967450115,-0.9093963883770053,-0.8327444525478099,-0.8107792469655912,-0.798220038826572,-0.7239388545528842,-0.6687411903831365,-0.6216430583449717,-0.6130790740358216,-0.5912274682409039,-0.542539679888716,-0.5275348818270464,-0.49420995693320524,-0.4916628573350989,-0.4177159416831,-0.36346385650804547,-0.3367619356694292,-0.3377278119693346,-0.36535318600865474,-0.37857655125185063,-0.39330393753086923,-0.40294202118040684,-0.386304802267273,-0.37727011354649953,-0.37234137238667103,-0.37331573085392716,-0.35331420625431587,-0.2655817229455285,-0.2343902106320615,-0.19656538970565263,-0.14934664192520114,-0.10834801771188078,-0.08044056495245587,-0.07135546606878511,-0.01688709155739674,-0.018376655031094043,-0.04470469449728363,-0.034203913660127525,-0.17517250077951102,0.0005857169104028692,1.699236929475127e-05,-0.0021224486247216202,-0.003629787718429973,-0.001125092386348413,-0.0005656215147148123,-0.02696660054083062,-0.03347517444574152,-0.035839343899604546,-0.05208787108093115,-0.04129247600621403,-0.04335169020455479,-0.06991857065000319,-0.07674713134228404,-0.13009867681969745,-0.13961583593861007,-0.1343219029817527,-0.13388865380462422,-0.1363142860683721,-0.15575361338251995,-0.16095748590987197,-0.1571337446958158,-0.13052801901356503,-0.12577762882050972,-0.12464881136146053,-0.1258806939851293,-0.13602972440938255,-0.1713844392476142
stat_180,-0.40420182439348734,-0.33046274351703353,-0.731582574329908,-0.2980843488164634,0.1295801317609245,-0.18430860470973104,0.17245344493427844,0.16967773657062857,0.15222649491904652,0.1279861787462767,0.10194039073776506,0.09059842608699108,0.09790509283268721,0.11550097093263481,0.13880362393394075,0.16424775587380294,0.19255063113073662,0.1950079946072973,0.22154599269429812,0.23066271131922067,0.2304379395325132,0.2266117634491549,0.1951762870886641,0.13485152639750678,0.08401098095337424,0.05119756444613184,0.036697657554602234,0.03264805850287183,0.05268688021736696,0.09802733555763164,0.16002878226386677,0.1636078543261866,0.21089332619291448,0.22996676692284823,0.22503214995604143,0.22339526787462302,0.21660299760131388,0.22200531157454328,0.2125164228961895,0.20059405162351132,0.19124632360053018,0.18664667678060115,0.15339575425866706,0.09447086434822782,0.057885234759720794,0.031575727404329,0.0012186402772614597,-0.046192644902852575,-0.11094171645162629,-0.16510204335821763,-0.22048157018507053,-0.26945098617736285,-0.2723032680960519,-0.31909076178345874,-0.34429612783941366,-0.3793924224120564,-0.41814454023712805,-0.4326721116552628,-0.42783250262800393,-0.42720342152737906,-0.4017376855625867,-0.38300520159905554,-0.3795852068965426,-0.3956353810872372,-0.401889887891683,-0.4610151715470407,-0.5298689083019728,-0.5705548118852304,-0.5724635484938826,-0.5964887890563559,-0.6294425418305808,-0.6412196765819264,-0.6673512358711926,-0.6845574808379544,-0.6899161954567756,-0.6887954123134126,-0.6764488959362349,-0.6726038405637295,-0.6820685557606047,-0.7248410316351698,-0.7466015091728642,-0.7704973279106936,-0.7652640651767705,-0.7353321711259729,-0.7176601666118616,-0.6828365784096586,-0.6477526370339302,-0.6290735136585475,-0.635248959032342,-0.598666592930184,-0.654916786440213,-0.6564599367258208,-0.6721056161152477,-0.6828817467025596,-0.6736635173979162,-0.666256533137248,-0.6564218379722768,-0.6419648982239139,-0.6361502635671663,-0.6145293586603959,-0.5975036345299107,-0.5768241803741541,-0.5584817581808031,-0.5564218034644216,-0.5472121868061527,-0.5450550109198092,-0.5410875776255839,-0.540900459786423,-0.5404826850705622,-0.5483066696893145,-0.5525107723763913,-0.5562263829402392,-0.5643843405032555,-0.577568513318398,-0.5789815682029948,-0.5871763579305338,-0.5885469556588345,-0.5948877088038422
stat_182,-0.12060666692882105,-0.20016536995317633,-0.10294281131681518,-0.23616017313972684,0.1341316511063802,0.05660853757459675,0.14088887446554493,0.14220559692176038,0.14339011153771083,0.14557040224745424,0.14872737637998334,0.1526672333276663,0.15567579356715724,0.1581054527960307,0.16492061111452858,0.17280371672820555,0.18899932489667504,0.19032440934299227,0.21401014741689856,0.24140351740115054,0.2696557014964768,0.2704998595006861,0.2828269149766696,0.27343944920212443,0.28383618743409783,0.3511268010338014,0.38796604950380187,0.4484716775395962,0.5717684950928706,0.5224374180609738,0.4322929933412424,0.42506646813169086,0.37276739074473964,0.29725418104163115,0.22561371004058778,0.17639962095914868,0.12745670976489337,0.07971257387687379,0.0705425073270171,0.024640619269053823,-0.013871177821614932,-0.08096787910617863,-0.08856966549707457,-0.04369162356601357,0.010079429082296358,0.026586089041272187,-0.02954528640442819,0.0030870268860320993,-0.035853685551853295,-0.0795638502841378,-0.12506650181674778,-0.12949159293914322,-0.13255811591971658,-0.14057800961023667,-0.09066473645259046,-0.0692292398704872,-0.056812020982367095,-0.05270794307417883,-0.05388296985713701,-0.049146422891929865,-0.012156408726507313,-0.009950787106406383,-0.044549688640496424,-0.09136241762876238,-0.08611169780688682,-0.06711355365056436,-0.10649623783602866,-0.15912403524148352,-0.16148326024686024,-0.17433697980478247,-0.18796685116500103,-0.15167494458852254,-0.13203727967102588,-0.14679334610889208,-0.13158167928213957,-0.1297243912695532,-0.1313015695591012,-0.11449592139785084,-0.09797558566500632,-0.1050588716272895,-0.1121331628300152,-0.08806826802345483,-0.11797411224689297,-0.15526070350276755,-0.17298150508735388,-0.1928141395522316,-0.20255694081785675,-0.16855716991573277,-0.15320576756283985,-0.027493469498188757,-0.13688349249062692,-0.1380746838787388,-0.11156439025707528,-0.07045355835492328,-0.06700144060817197,-0.07012749873326096,-0.08209827016606581,-0.0861065895058508,-0.08658407901085867,-0.07962641457753272,-0.07485060972267893,-0.09510551840970198,-0.09845084019868407,-0.09584917333967058,-0.0637550284777929,-0.04375919416491103,-0.023023836505058456,-0.02166845839438564,-0.01580610515262584,-0.020673379298050982,-0.03021011096293675,-0.025355557178905083,-0.020504848192447654,-0.015730330704817806,-0.016731432443188227,-0.0009944538244356417,-0.017440802839157648,-0.018919964581938224
stat_184,0.405217682901544,0.3161222828799512,0.15249883252721325,0.08794662789739809,0.1786080758584944,-0.11618533402870945,0.1865465038836557,0.19329973723357294,0.19033529633479915,0.17324260681892578,0.16261701474970958,0.16097746950267594,0.16490278239627368,0.1785716464635605,0.19424605042626655,0.21210966960823055,0.21526759849720764,0.21577111949857888,0.2301808409198792,0.24885087826973196,0.2554044767271304,0.28500502602060046,0.2550319187562333,0.23487691740617478,0.22828374067684956,0.21222024890031135,0.20932324695306379,0.21513193605222192,0.22595661710615242,0.24454641761098578,0.3412652311945213,0.3478134645182413,0.35712414403946774,0.3696625999299765,0.4045753997024236,0.4668631180072265,0.44656569940108615,0.4298062270861018,0.45453077729565855,0.49056661538014623,0.4451622838856072,0.4384220767815396,0.3581023424171434,0.2518610323289876,0.16406071017633753,0.11392883296369875,0.04754682053783138,-0.054757310688514145,-0.18786214599341475,-0.23132110642609546,-0.2557320880459504,-0.2722950640572677,-0.2744492376171736,-0.2969417153362456,-0.31247272086818967,-0.3237853319788287,-0.2831465047022681,-0.19757182165462892,-0.18759887598110409,-0.17867936450566396,-0.17512841434366785,-0.1590544610707584,-0.11819551025325362,-0.11476769085399798,-0.1137560064348777,-0.09080438792457951,-0.02163509442860893,0.021973650208924184,0.020411644686175418,-0.039268393731058025,-0.10071172091677076,-0.11913069026096162,-0.13459190875092433,-0.20280109334042346,-0.29708170251782345,-0.3048793123534873,-0.3181764761973459,-0.2988847939039053,-0.28960084847722445,-0.360830981632966,-0.4220904952567164,-0.46793707169117243,-0.4893793249420507,-0.533043084720974,-0.594754490072618,-0.5741603605259702,-0.5123013778534116,-0.450497693495995,-0.4049679905318581,-0.43180568793741175,-0.46851622899476403,-0.4734953701809696,-0.48973101134919744,-0.43522852123860295,-0.3819572038623991,-0.3818023400942725,-0.40906580885094296,-0.4755555351875376,-0.509263008952885,-0.5635336154943769,-0.5479011352247706,-0.5397722488544799,-0.557246826144238,-0.5647936997922895,-0.5982370166911992,-0.5603910982759481,-0.5063834922160998,-0.5055409211395986,-0.5023936136439386,-0.49511475407705974,-0.4979044792727001,-0.4926056843983548,-0.48688522906084325,-0.4601232990755873,-0.4557352381647455,-0.42365958007381616,-0.4133311639744435,-0.4135927488078246
stat_187,0.28181755542126735,0.16059486796132316,0.1793123436725865,1.8648664507885937e-05,0.20015792481839104,0.13321489555903668,0.2001778573833862,0.19976209783562704,0.2000324253384383,0.200160968150065,0.20099789036829166,0.20307735928010823,0.20684586697293855,0.21112820514892028,0.20176178141206222,0.19766722498431655,0.19664031436337126,0.19660064955139375,0.19456407362426476,0.19370059102919468,0.19025290401163183,0.19162718898978476,0.20066767246190215,0.21195781919537865,0.21549353416498088,0.22678342399660997,0.22825763299278426,0.23703237410679454,0.24499362721644546,0.25925606905282983,0.27057926015874106,0.27177582450839755,0.2943597274955493,0.3273982737315802,0.3571871433160877,0.3734805438223359,0.39583947186896346,0.42681551372595894,0.4368555382236359,0.4538954359107537,0.43026226386523614,0.3583101603699558,0.33193942606308313,0.3373743698655247,0.35014126408216756,0.32289611458790884,0.2800891689673234,0.21077027015659947,0.15514251298480652,0.16254965228772542,0.1946542674192637,0.19396384565097533,0.1942255343035866,0.1905199332323221,0.15477285875891603,0.12437544325656259,0.10911314615948817,0.13696015587954294,0.2190935473717487,0.24084355880017452,0.2944701489651283,0.3360591783720043,0.3540497658427009,0.3426575548330538,0.3370060714245489,0.3358120258444887,0.3362392055522207,0.2810264046517054,0.2770200155712734,0.2288702123544624,0.2210059120865482,0.2039085827303973,0.25501029069237063,0.30163656470562916,0.2691998121534659,0.2585262324660142,0.2060223005544359,0.2492009537212112,0.2938588297155766,0.33533193128020067,0.4094653978558032,0.4394580247942802,0.3633150783850686,0.2978313564906586,0.2408373479088695,0.22647946260613488,0.25465809576848897,0.21182411982375535,0.19073797215414198,0.31608231763313377,0.17948677152091205,0.17992036502131492,0.1946422404346762,0.21495487706287528,0.3014099752101368,0.4087422923856301,0.5685364614066774,0.6569545539714099,0.6827012056978317,0.7546331924588122,0.7850657780440409,0.8064383877651101,0.8020719856221593,0.7978790515684905,0.7690057906436888,0.7125513882559541,0.658740605204877,0.6547158212600147,0.6151932620736751,0.5805415802036312,0.5426687044979878,0.5139502552604712,0.4720530825157866,0.4289145899007049,0.423750951416467,0.38092633947760834,0.366613072056916,0.34766996346104834
