gm_id,event_id,stat_id,PGA,PGV,CAV,AI,Ds575,Ds595,pSA_0.010000000000,pSA_0.010722672220,pSA_0.011497569954,pSA_0.012328467394,pSA_0.013219411485,pSA_0.014174741629,pSA_0.015199110830,pSA_0.016297508346,pSA_0.017475284000,pSA_0.018738174229,pSA_0.02,pSA_0.020092330026,pSA_0.021544346900,pSA_0.023101297001,pSA_0.024770763560,pSA_0.026560877829,pSA_0.028480358684,pSA_0.030538555088,pSA_0.032745491629,pSA_0.035111917342,pSA_0.037649358068,pSA_0.040370172586,pSA_0.043287612811,pSA_0.046415888336,pSA_0.049770235643,pSA_0.05,pSA_0.053366992312,pSA_0.057223676594,pSA_0.061359072734,pSA_0.065793322466,pSA_0.070548023107,pSA_0.075646332755,pSA_0.081113083079,pSA_0.086974900262,pSA_0.093260334688,pSA_0.1,pSA_0.107226722201,pSA_0.114975699540,pSA_0.123284673944,pSA_0.132194114847,pSA_0.141747416293,pSA_0.151991108295,pSA_0.162975083462,pSA_0.174752840001,pSA_0.187381742286,pSA_0.2,pSA_0.200923300257,pSA_0.215443469003,pSA_0.231012970008,pSA_0.247707635599,pSA_0.265608778295,pSA_0.284803586844,pSA_0.3,pSA_0.305385550883,pSA_0.327454916288,pSA_0.351119173422,pSA_0.376493580679,pSA_0.4,pSA_0.403701725860,pSA_0.432876128108,pSA_0.464158883361,pSA_0.497702356433,pSA_0.5,pSA_0.533669923121,pSA_0.572236765935,pSA_0.613590727341,pSA_0.657933224658,pSA_0.705480231072,pSA_0.75,pSA_0.756463327555,pSA_0.811130830790,pSA_0.869749002618,pSA_0.932603346883,pSA_1.0,pSA_1.072267222010,pSA_1.149756995398,pSA_1.232846739442,pSA_1.321941148466,pSA_1.417474162927,pSA_1.519911082953,pSA_1.629750834621,pSA_1.747528400008,pSA_1.873817422860,pSA_2.0,pSA_2.009233002565,pSA_2.154434690032,pSA_2.310129700083,pSA_2.477076355992,pSA_2.656087782947,pSA_2.848035868436,pSA_3.0,pSA_3.053855508833,pSA_3.274549162878,pSA_3.511191734215,pSA_3.764935806792,pSA_4.0,pSA_4.037017258597,pSA_4.328761281083,pSA_4.641588833613,pSA_4.977023564332,pSA_5.0,pSA_5.336699231206,pSA_5.722367659350,pSA_6.135907273413,pSA_6.579332246576,pSA_7.054802310719,pSA_7.5,pSA_7.564633275546,pSA_8.111308307897,pSA_8.697490026178,pSA_9.326033468832,pSA_10.0
64968,171,28,0.0169765979713572,0.6258291816616903,0.0180494733961352,0.162759813933446,1.8457944573881624,3.165464251974983,0.0170755405679754,0.0170896634605376,0.0171105101932529,0.0171281834023753,0.0171508743364539,0.0171735978607522,0.0171980669075324,0.0172286933970686,0.0172619245464267,0.0172882551758755,0.0174127348619242,0.017426182266279,0.0176123352458049,0.017721284608123,0.0178734833546468,0.0180932109025484,0.0183407181042906,0.0186052822403199,0.0191722222887708,0.0197286444012504,0.0204528345333993,0.0211769151984383,0.0221124860757895,0.0232161436570535,0.0242881596069521,0.0244051819093345,0.0259156311025721,0.0277268827304637,0.0277284348635868,0.0289584028564319,0.0313805615493402,0.0340551915761502,0.0351594818976236,0.0376122455016651,0.0396285079803845,0.0426403478927139,0.0462700531919599,0.0481586051541649,0.0485302738638268,0.0478239176269315,0.0477504482523325,0.0490295222506437,0.0464102085176083,0.0465151453495091,0.046080235018607,0.045272023432907,0.0453004965977433,0.0440406579304774,0.0419848599961316,0.0393894335823756,0.0382063068667831,0.0355735347944982,0.03278362233778,0.0320963721602465,0.0288628145888814,0.0251176749633792,0.0228491033266462,0.0208836548139396,0.0207133565924956,0.0195337913215071,0.0176913036040164,0.0160454580443261,0.0159684002204925,0.0143910644106794,0.012121804527248,0.0104734040665283,0.0091477355621317,0.0077170545135065,0.0065709909265079,0.0064257546513195,0.0052816495753126,0.0043396076886323,0.0035481404851942,0.0029381617385985,0.0024056351388683,0.0019945325378235,0.0016570107424307,0.001407150700032,0.0011969715149397,0.0010204608440213,0.0008752099647013,0.0007469637388462,0.0006309339836035,0.0005492622372256,0.0005438742528531,0.0004728627039639,0.000408404700517,0.0003500036545127,0.0002974641112378,0.0002529865344549,0.0002248220395767,0.0002157601913875,0.0001834692897737,0.0001554532383486,0.0001326347302431,0.0001157611983569,0.0001134146961036,9.712506089972164e-05,8.313767636820443e-05,7.14382859140156e-05,7.073494503526126e-05,6.166472337041273e-05,5.330188346984257e-05,4.6090878647432767e-05,3.9898576917359686e-05,3.453356770356152e-05,3.04333332999941e-05,2.99000619015082e-05,2.58962518688362e-05,2.242949161056109e-05,1.9429059678880676e-05,1.6832837472026136e-05
64995,171,55,0.0130430653263693,0.3941308373930408,0.0128189323826367,0.0831822261380224,1.7346454361797017,3.145530504850154,0.0131645250420499,0.0131832443347127,0.013205492796085,0.0132275655642013,0.0132577732067236,0.0132781628323846,0.0133055059674193,0.0133746301231013,0.0134184100003553,0.013494462109686,0.0135897135446017,0.0135987486644931,0.0137015536809974,0.0138340522368663,0.0139660725033851,0.0141419824767153,0.0146032837736427,0.0151283739225114,0.0156355445375378,0.0159768487308078,0.0170243855220461,0.0183100263229526,0.0190299913364603,0.0206505829688161,0.0220041947598549,0.0221170250051707,0.0243017779549518,0.0260425140584672,0.0272163029442673,0.0291793437084863,0.0290569586493634,0.0291018256353455,0.0320186820116022,0.0336741389479889,0.0343289025181933,0.0343239916394143,0.034305145570637,0.0354232781315178,0.0362357973253244,0.035986904192844,0.0358972668969758,0.0350340038629756,0.0323762702695802,0.0325164425532177,0.0307284681415446,0.0305688498112549,0.0305810302752335,0.0288469615732581,0.0269748811376828,0.0265728761419369,0.0243336100146121,0.0219613489340313,0.0198434511833564,0.01908755803779718,0.01711120959702579,0.015183315545286671,0.013298003077407609,0.012207834061993795,0.012111583815298789,0.010820222383467514,0.009378080787612986,0.00812061348180892,0.008049248586567467,0.006784981846933088,0.00588784228660919,0.004965993349549781,0.004232411827353036,0.003742402225469853,0.003330788604851655,0.003288978754541656,0.0028765755664993463,0.002487309875803635,0.002110995008690983,0.001774087700895033,0.0015029765342218998,0.0012615591486671727,0.0010499812708409995,0.000899648499409835,0.0007897870820513296,0.0006885049952731,0.0006046070338556,0.0005231224360809,0.0004458836522466,0.000386330945377,0.000382253529922,0.0003200570347158,0.0002652521034479,0.0002237326179931,0.000187444053453,0.0001573753258029,0.0001379867085197,0.0001321859822072,0.0001113214171939,9.374163837341188e-05,7.89142516511103e-05,6.843317938410445e-05,6.703649546422358e-05,5.736823406192724e-05,4.914567485028257e-05,4.235494015323732e-05,4.194210161269565e-05,3.651918667946054e-05,3.149996128940064e-05,2.7184242008749123e-05,2.3484134580839912e-05,2.029852456204469e-05,1.7870350681463435e-05,1.755450605324718e-05,1.5189492744856627e-05,1.3149733777857158e-05,1.1389286184040074e-05,9.8688669697345e-06
64998,171,58,0.0012625564489335,0.0434429434628078,0.0030105320642134,0.0017080669973133,4.933911136535687,8.633450822404566,0.0012716271039163,0.0012729171063194,0.0012743276282358,0.00127605508166,0.0012783059054886,0.0012805077551434,0.0012834913781387,0.0012867236227272,0.0012902583017613,0.0012933876873837,0.0012972442861615,0.0012975118869085,0.0013058573353901,0.001324178363234,0.0013328187735692,0.0013467302881101,0.0013721924039169,0.001410162338338,0.001450875365314,0.0014780380500984,0.0015333716786862,0.001608406877213,0.0017745896438493,0.0018360041339603,0.0018687396879273,0.001876605724747,0.0020398983938535,0.0022551882385868,0.0023700168258585,0.0024347126477189,0.0025697326273012,0.0026927856680878,0.0030416039738748,0.0031000009803909,0.003262693964092,0.0032676792233072,0.0034043881774949,0.0034897354874823,0.0036677051352387,0.0037271289354274,0.0037510952445952,0.0036282213633465,0.0036836889376999,0.003534747590649,0.0034166810254846,0.0032952555340037,0.0032955325168407,0.0032524181296616,0.0029599751465221,0.002784299231708,0.0026825239583311,0.0025277269083671,0.0023597731927589,0.0023235889523882,0.0022551945698953,0.0020218986717199,0.0018307989766493,0.0016697707150153,0.001646455033957,0.0014149620381921,0.0013021241386931,0.0011896522505822,0.001182819135608,0.0010158260665355,0.0008492356891087,0.0007603593686445,0.000619471992119,0.0005257028159874,0.0004562206460225,0.0004484558271157,0.0003855734070492,0.0003155980872441,0.0002603530870914,0.000212801243267,0.0001778618747654,0.0001405997032461,0.0001103821056355,8.989796867154815e-05,7.78237267228885e-05,6.890619253306941e-05,6.822411810525407e-05,6.354209212921326e-05,5.4984750280057904e-05,4.808454787663287e-05,4.7688718736105627e-05,4.543499014242642e-05,3.970863586216824e-05,3.138599670722902e-05,2.36577526002132e-05,1.907084629596824e-05,1.6766717985365164e-05,1.6050920644934237e-05,1.3640197522130135e-05,1.201357992149889e-05,1.1625473056937084e-05,1.152608854641501e-05,1.14403139696563e-05,1.083167680277274e-05,9.141085599469667e-06,8.040656014677458e-06,7.980856343512196e-06,6.882058939947364e-06,5.630606408140894e-06,4.815971554392448e-06,3.939113353836761e-06,3.4175612890445228e-06,2.965809591132011e-06,2.9008762986853587e-06,2.400828570898196e-06,2.0731006216419457e-06,1.7825795592043198e-06,1.5259635960513494e-06
65031,171,91,0.0077975865958339,0.2484975427661028,0.009290321567152,0.0371871284967025,2.110295921019058,3.7288607366867454,0.0078700198975678,0.0078814053812116,0.0078959809661343,0.0079114344803874,0.0079310075640337,0.0079528115666395,0.0079700080141435,0.0079940883497603,0.0080410939849528,0.0080867973343922,0.0081283867040246,0.0081343786554981,0.0082349889543517,0.0083623956771482,0.0085287566345463,0.0087542229731289,0.0090279229692624,0.009140698762212,0.0094115489223023,0.0096764206611272,0.0100349049705611,0.0108261341367251,0.0113728829560809,0.0117936235080868,0.0128437077734932,0.0129327681892507,0.0138526660066425,0.0150748046991367,0.0165768750940808,0.0171567555286829,0.0174716279916487,0.0180206248210154,0.0193848336225145,0.0203904184111851,0.0215033620872306,0.0223000925807846,0.022895019841660983,0.022548334566095604,0.022409674675200403,0.02275285750070597,0.021608606251547403,0.0201659835746064,0.019530422642939745,0.019209645333181338,0.0187541101574418,0.017131447743547603,0.017000332268758495,0.015733728198747972,0.014402421770180895,0.013119137793811766,0.012373108591889701,0.01119533347404406,0.010754604846891053,0.010457284087231624,0.009414110967721195,0.00797035496323597,0.007267138703142524,0.0067892468335188074,0.006679435132412558,0.005881990197389614,0.005175653725695232,0.004350493058443205,0.004288880306362869,0.003680032233553245,0.0032266237816489613,0.0028699698992766557,0.002502278464469932,0.0021444641803648194,0.0018904526407605552,0.001860018268936068,0.001614402404308207,0.0013595019951865102,0.0011314997615572912,0.000939379544579668,0.0007568220483306347,0.0006028499137651946,0.0004891365319172107,0.00041536314599315726,0.0003496809263400419,0.000292214755145436,0.00024706859111318,0.0002105325852152122,0.00017885422922031769,0.00015437734130447798,0.00015335885926323712,0.00013193869399240462,0.00011466141087147477,0.00010014329972058302,8.784357390544906e-05,7.72836045430759e-05,7.03537024598422e-05,6.848237019587145e-05,6.056789468681986e-05,5.290618927360137e-05,4.628590187946071e-05,4.1512900071422e-05,4.0855283113617654e-05,3.5864635670264e-05,3.133666136215982e-05,2.7210527631560576e-05,2.7005014856851904e-05,2.3645903485963095e-05,2.067897864238044e-05,1.799084689442806e-05,1.5529707294068515e-05,1.3311135826019843e-05,1.1603969441166488e-05,1.1365886084150712e-05,9.712267312755406e-06,8.299526220867372e-06,7.080374067934515e-06,6.0324498768364104e-06
65037,171,97,0.011371979128196,0.435279773092345,0.0142851329265863,0.0861515268626064,2.1651853508048684,3.71044706190467,0.0114395493482128,0.0114494749259342,0.0114604267872037,0.011472038670686,0.0114867644421028,0.0115125646077585,0.0115371775597665,0.0115566082443646,0.0115931487763139,0.0116531325677286,0.0116984101541744,0.0117030663144865,0.0117718200510336,0.0118460164094088,0.0119284968525552,0.0120427231536594,0.0121688966310728,0.0122309169840905,0.012557057963758,0.0128970643267291,0.0134154138087999,0.0137700946659277,0.014295666429042,0.0148608573494046,0.0156811560891436,0.0157251636808067,0.0165838787852471,0.0170508528795866,0.0184797018175668,0.0197544181606641,0.0214610089715797,0.0219005437184714,0.0241190037012996,0.0247388287580866,0.025369565514467,0.0272847813616789,0.0301245777728226,0.030200247993743,0.0300837799677181,0.0330256728092401,0.0324709109550701,0.033456545922101,0.0332819385209336,0.0325720516887819,0.0317005733737858,0.0320182778388523,0.0319478323373161,0.0303244045801503,0.0300094043378256,0.0279652707162699,0.0265077704052776,0.0247363436869541,0.0234053612491617,0.0232483610042672,0.0216399284987744,0.0192469240437509,0.0170187546329309,0.0154560219803204,0.0153010900822379,0.0146812013322292,0.0131011603092465,0.0119783106833681,0.0118820024916816,0.0105406044010589,0.0090945809888473,0.0077680546349518,0.0068071758073259,0.0060312239611983,0.005377984064436,0.0052917704955761,0.0045505106645833,0.0036768421226568,0.0029044427329173,0.0023083407855117,0.0018189968856265,0.001478434335216,0.0012248552796394,0.0010090972088029,0.0008396099806025,0.0007092364667022,0.0006081598771051,0.0005212265283912,0.0004376513451444,0.0003790923320204,0.0003752025905575,0.0003191021964566,0.0002783343102891,0.000242123733254,0.0002081183453386,0.0001790394005411,0.0001609294480386,0.0001553285291859,0.0001359860376639,0.0001202809256483,0.000105380005359,9.344491641277837e-05,9.169627064087734e-05,7.903892184081139e-05,6.777270721763012e-05,5.797014693241924e-05,5.737505411482552e-05,4.980690755937327e-05,4.300747802526194e-05,3.71454363774555e-05,3.2025119223840604e-05,2.763843462656972e-05,2.4255565122811405e-05,2.381395446658608e-05,2.061336942522627e-05,1.7855474131906694e-05,1.544813922613121e-05,1.3354647350264694e-05
65043,171,103,0.0136224112699972,0.5385286878331149,0.0161597035531703,0.1181392700424638,1.9332570758185996,3.4618185014562908,0.0136938810086455,0.0137052992346889,0.0137159093355495,0.0137332595396664,0.0137567595691375,0.0137736714778954,0.0138042173001917,0.0138345611412154,0.0138773016124271,0.0139421353420858,0.0139800441463056,0.0139827678109177,0.0140512596302608,0.0141733518342589,0.0143543504322745,0.0145477908571159,0.0146638523871867,0.0147291385272844,0.0148652879758585,0.0153022568689922,0.0160539240500249,0.0166105105024261,0.017144559820379,0.0180620943273958,0.0189426790377312,0.0189508568944369,0.0194407755461638,0.0205482444395715,0.0218825108865589,0.0240530957785681,0.0258236721571735,0.0275808833450161,0.0302882720755609,0.0310781376605686,0.0319523585922293,0.0343986888919901,0.0362029084802956,0.037681884919261,0.0379460122946382,0.0368677019036831,0.0365038159170559,0.0388080483857914,0.0389214439004916,0.0381008249693958,0.0402848193556164,0.0390495755287821,0.0389328486816174,0.038629781420551,0.0357731455053699,0.0342176483236237,0.0327964750090307,0.02980514536354,0.0273130199515897,0.0270874404798219,0.0249127445469163,0.0229037148640618,0.0212971736487346,0.0196906589358469,0.0193860438220706,0.0173595480237378,0.0154886248649769,0.0141062190654071,0.0140026439142271,0.0125041879020209,0.0110066599113823,0.0096777375919893,0.0084810317766786,0.0070052806700017,0.0057838930393411,0.0056315336169578,0.0045556936615759,0.0037540015981956,0.0033058533818524,0.0028716322617671,0.0024689479751682,0.0021162972863047,0.0018082749713121,0.001516578695391,0.001264966788414,0.0010672147641584,0.0009110274604634,0.0007951888538065,0.0006853057346198,0.000599302328207,0.0005937663793543,0.0005099718471582,0.0004339253328508,0.0003645712817947,0.0003074473358191,0.0002603906386874,0.0002301170042026,0.0002207013971911,0.0001880201983729,0.0001600878387245,0.0001367019761571,0.0001193973507191,0.0001169642260272,0.0001003756549542,8.61770543466639e-05,7.427113502722666e-05,7.354603436616407e-05,6.401954463754836e-05,5.522355357529852e-05,4.765516821003255e-05,4.1142299356419306e-05,3.557451439126618e-05,3.13424741522511e-05,3.07913348407753e-05,2.6659579387244345e-05,2.3089613823728464e-05,2.0007647174953988e-05,1.7343480036433878e-05
65053,171,113,0.0154471885328902,0.446495476057192,0.0147804366150982,0.1202512505754778,1.634237960163621,2.817907495635315,0.0156010829428775,0.015619511718822,0.0156446998950917,0.01567662122442,0.0157186354021838,0.0157681741288947,0.0158161768349165,0.0159245554693872,0.0160124663629958,0.0161195514524182,0.0161797392069528,0.0161793871736428,0.0163035622028046,0.0164963893700751,0.0166785399883045,0.017224117078244,0.018283031879185,0.0184494117723492,0.0190004988352862,0.0200595783721541,0.0211043064542133,0.0221925939646994,0.023560376828478,0.0254229158055262,0.027330657892438,0.0274107700518639,0.0289365698276903,0.0327003128720226,0.0332485910647794,0.0346569325584667,0.0357076605381679,0.0386148973083027,0.0383760558615557,0.0407012303802181,0.0410131952613714,0.0431007203202191,0.0443711474322313,0.0468543201143666,0.0450657795904262,0.0449530862327767,0.0470771555164599,0.0448997059276852,0.0426958877643605,0.0379738345110045,0.0374597766317397,0.0360358384158005,0.0356865737508306,0.0321171073599883,0.0311960436745621,0.027923083940968,0.0259346038634362,0.0228077710673249,0.0213097821044259,0.020629286701020596,0.018442653323638116,0.016612716353036114,0.014108883343470071,0.013063364878294981,0.012881514033791227,0.011676026230180485,0.010545077955783579,0.009682825879464464,0.009649228039745335,0.0084434558836542,0.007233945656952454,0.0062524137202664325,0.005522730513766724,0.004812181976015729,0.004238322052639138,0.004160149627398365,0.0035055637212902443,0.0028779443544911026,0.002341035787497876,0.0018598026119707614,0.001502516761088531,0.0012176454619394544,0.0009998020383886223,0.0008218192087599417,0.0006911281585909293,0.0005841115537599,0.0004939471709298,0.0004195481713571,0.0003589710150775,0.0003121655557732,0.0003090292551744,0.0002669675664941,0.0002311129328517,0.0002019300316354,0.0001769700848501,0.000153581346592,0.0001387782557413,0.0001340496876378,0.0001169999106628,0.0001015056755009,8.811655588552855e-05,7.762555899255266e-05,7.617182082727278e-05,6.571199372188857e-05,5.654599208514516e-05,4.905286562020204e-05,4.859283235105722e-05,4.243374221251092e-05,3.656556801044346e-05,3.1397883624818346e-05,2.6978512385929084e-05,2.3197159536755136e-05,2.0309606607553585e-05,1.9931263358148063e-05,1.711337225456764e-05,1.4666873640354536e-05,1.255212269708137e-05,1.0735590931746097e-05
65072,171,132,0.0156585363597841,0.5563157535525041,0.0171046978612951,0.1389195467896086,1.9235698121721911,3.3906504468298806,0.0157653648122578,0.0157816629717568,0.0158061102155708,0.0158379060861589,0.0158599650323904,0.0158938399927463,0.015935011518539,0.0159877310271399,0.0160561260962207,0.016142163063203,0.0162152872542383,0.0162257678411884,0.0164119228086935,0.0165052766764496,0.0165637504774796,0.0167743630259038,0.0169939372050377,0.0172286754812956,0.0178258139817824,0.0183362831769355,0.0188161159161343,0.0197211259027386,0.0206270066578446,0.0206627396683413,0.0217386103995544,0.0218073797358558,0.0228077352452321,0.0250258280192593,0.027863605599538,0.029008826432314,0.0302475468905307,0.0315963854861959,0.0347859811526837,0.035879162588691,0.0385449734993329,0.0413772409296119,0.0424007236138262,0.0444936951776379,0.0446751927983477,0.0424716465054476,0.0433392447443387,0.0431711878578322,0.0428238595112139,0.0425783432439061,0.0429909584247536,0.0397856418128924,0.0393971113714086,0.0354281085637019,0.0347632723468257,0.0331948226663379,0.0333189360593189,0.0318305461956262,0.0310022780880422,0.0306019422764053,0.0281208518003137,0.0245601646709119,0.0212045188560991,0.0195356102703971,0.0194190636578547,0.0182968952651334,0.0163097601234264,0.0139328300633691,0.0138350193514727,0.0127917211906515,0.0112211412316206,0.0098566368781967,0.0084724130598111,0.0067956454147431,0.0058223415777669,0.0056976506629001,0.0050803801109714,0.0044438351236678,0.0036951421279454,0.0030627695264254,0.0023831915761535,0.0019471293271061,0.0016388663800416,0.0013947981222058,0.0011707415729573,0.000988244752132,0.0008433961340739,0.0007282311586052,0.0006250900122692,0.0005416385109868,0.0005358724738192,0.0004615181933641,0.000400217680242,0.0003437817850472,0.0002909351063121,0.0002458315177552,0.0002167059051197,0.0002080359893915,0.0001768436033593,0.0001504262022502,0.0001285199155855,0.0001121365354554,0.0001098292146702,9.435986005939338e-05,8.156526301350011e-05,7.047136505418737e-05,6.978989123104765e-05,6.096123029275443e-05,5.28842559365951e-05,4.585243773891814e-05,3.976834938812056e-05,3.4487966785879445e-05,3.0431493198468536e-05,2.990184935747394e-05,2.595228947280277e-05,2.255273092359245e-05,1.961409109229808e-05,1.7058973667063562e-05
65106,171,166,0.0172415118011894,0.5051533533007617,0.0149652833829214,0.1350450279547161,1.5563631118938197,2.666477183209898,0.0174006436080892,0.0174279372053225,0.0174602851470609,0.0175089217796165,0.0175496348767516,0.0175856011958442,0.01762484061521,0.0177134095220131,0.0178543653418198,0.0179619563831022,0.0179930957483487,0.0179998130576583,0.0181461185001537,0.0183681265550322,0.0185351694647694,0.0187531794472221,0.0191085091408592,0.0198105915989683,0.0211230596469798,0.0221474990125958,0.0236112916165731,0.0252254756075924,0.0251167252439191,0.0266906687227966,0.0305112852108017,0.0307596449654085,0.032905456950051,0.0359649856577763,0.0386040727056985,0.040987526822238,0.0428447136435563,0.0442398383354991,0.0463318350194429,0.0463767791974281,0.0468017796740255,0.0473279638322371,0.04890327280650972,0.048339221366717595,0.04452091653859973,0.04623518318860032,0.04824420355371092,0.046650103753425314,0.045310967395723094,0.04095926930916163,0.03908798544396893,0.03973169006344635,0.03969804855173165,0.03692420198561097,0.03333945438085784,0.029990993942464836,0.028277407876684,0.026808992876636278,0.025002826561484462,0.02419671742032096,0.021188984959869005,0.0190044757502866,0.016470665335054816,0.01383599977641699,0.01345314860629434,0.011402371334071801,0.010165455182429334,0.00933016019252023,0.009243944505298295,0.007863732584592276,0.00659715560542058,0.005764630659787404,0.004884469388099282,0.004051105063203261,0.0035594896663017923,0.0035021390866323394,0.0029614202285608306,0.002410253677691472,0.0019503476316419248,0.0016201787104088083,0.0013235080388265608,0.0010699927332129989,0.0008773876833027356,0.0007356326686138688,0.000630267535261261,0.0005459246671740707,0.00047119824610710397,0.0004163689845359601,0.0003656397517706862,0.00031700868326643364,0.00031369338839988504,0.00026645858563773044,0.00022603640103158195,0.0001944307254253117,0.0001681378854902155,0.00014534280946819442,0.000129566642165294,0.00012465791276871998,0.00010734810971438013,9.250456832556053e-05,7.925297110551525e-05,6.937089456695963e-05,6.799295457495956e-05,5.8517024102425096e-05,5.057315644663654e-05,4.380015552846268e-05,4.340047821758053e-05,3.789473692040637e-05,3.274098772645124e-05,2.8270164801110013e-05,2.4407179752809756e-05,2.111133606406494e-05,1.8598103031529875e-05,1.8264732156006266e-05,1.5807191607247995e-05,1.3680565012652971e-05,1.1847528304265571e-05,1.0268143075989557e-05
65114,171,174,0.0024963486635605,0.0783030312263679,0.0042104513416646,0.005153588218456,3.2125386494005195,5.50956712650449,0.0025194988254159,0.0025228713909422,0.0025275399185525,0.0025335190993608,0.0025398087915577,0.0025467557431809,0.0025518317474239,0.0025617543289534,0.0025723272227574,0.0025844647461288,0.0025972441529475,0.0025985105525647,0.0026192198778829,0.0026593373362923,0.0027070970745156,0.0027431841304218,0.0028188918399593,0.0029057842349189,0.0030108312864213,0.0031510191417757,0.0033680098389021,0.0034923798717378,0.0037178636008195,0.0040041467038977,0.0043551222495481,0.0043830385062376,0.0048433651203704,0.005139190829448,0.0053759230784403,0.0058977123118018,0.0062628926258319,0.0062401617703867,0.0066822556961924,0.0068456532004983,0.0069462162710848,0.0072790072059813,0.0070783462584687,0.0071209761341836,0.0069419500256088,0.0069850621906614,0.0066006772542533,0.0063153481756526,0.0067383168552187,0.0067233111596028,0.0062549582130072,0.0058406867823407,0.0058175915794512,0.0052683698018178,0.0051234292615854,0.0048459352638401,0.0046164746353152,0.0043320080912543,0.0039927989117525,0.003885017385501022,0.0037431459017451684,0.0036321919126195926,0.003263985975060232,0.0030358318082050976,0.0030067354887126268,0.0028857567154205333,0.0025917000216932576,0.0024476677057003304,0.0024548202216343657,0.0023002679348857,0.0019343373236912942,0.0016341310875700816,0.0013884881263672038,0.0011692942781670326,0.000969174038026657,0.000941791057237328,0.0007937670761298986,0.0006358854967016922,0.0005057331994078189,0.00040655499044598125,0.00033178312454894217,0.000267521729339348,0.00021833386358936137,0.00018473694213825873,0.00015569202746515068,0.0001323581245759,0.0001132687079336,9.740479455892746e-05,8.397349813783195e-05,7.240177111699731e-05,7.168104254023339e-05,6.0953979526438135e-05,5.176124878027879e-05,4.38475320065281e-05,3.743000206078787e-05,3.238183434282333e-05,2.906937704764156e-05,2.8019937865885116e-05,2.422501078809755e-05,2.097262265851403e-05,1.827500781011568e-05,1.632363770040414e-05,1.6047106214564854e-05,1.4257515609561107e-05,1.2499122657121044e-05,1.0940569138366988e-05,1.0846171270823118e-05,9.524552376767984e-06,8.253180605142561e-06,7.161222251144362e-06,6.249174578727363e-06,5.3996356597941084e-06,4.713411556360407e-06,4.622736689550008e-06,3.955010534040335e-06,3.400721039651204e-06,2.9352955019424548e-06,2.5345699520415848e-06
65116,171,176,0.0157493422183676,0.5834197503555933,0.0171918855197571,0.1411434527258626,1.961527824552064,3.306054001012333,0.0158450983677814,0.0158610614044042,0.0158799180893105,0.0159014424226204,0.0159236994065597,0.0159490615300598,0.0159850361089295,0.0160214219064763,0.0160624089779812,0.0161302099517951,0.01618378477898,0.0161874447120557,0.0162706207214352,0.0164005926977744,0.0165710029467891,0.0168742633311191,0.0171667413121155,0.0175579871749713,0.0178822652234381,0.017925410458477,0.0182330847464749,0.0188387060502903,0.0195909011921491,0.020275851600288,0.0212003946536691,0.0212970408510419,0.0236167861322968,0.0248287640879198,0.0255515008187955,0.0273185042599295,0.0282466385395139,0.0295021113314713,0.0312834916504854,0.0338462766445604,0.0374520315352803,0.0380747141465005,0.0390328283297012,0.0429543661935915,0.0432984366267206,0.0455608286490994,0.0461089421048359,0.0430523432514696,0.0437162422443822,0.0445869887915816,0.0449561193538527,0.0461731469463809,0.0459833739369018,0.0424562201483809,0.0396516866070498,0.0365280845596303,0.0342324889453293,0.0323651365447256,0.0302665854835626,0.0298873376192791,0.028953946024486,0.0259076889542681,0.0234840694829072,0.0208820205476046,0.020361093481857,0.0171323194523148,0.0142980957067197,0.0129704966825231,0.0129122169206923,0.012043524938808,0.010429797474608,0.0094214067691669,0.0083360936542223,0.0070780398775116,0.0061110133849856,0.0059575596303208,0.0048469395549115,0.004207604529645,0.0035603102621227,0.0029185942486983,0.0024106300848533,0.0020257190438005,0.0017229989774811,0.0015107844156919,0.0013019241923336,0.0011049909395797,0.0009816313853901,0.0008584426927762,0.0007277120244119,0.0006466813504026,0.0006406324255334,0.000542878370421,0.000452759371547,0.0003776372576677,0.0003199236659108,0.0002713424444788,0.0002390152291144,0.0002284612370598,0.0001927772558081,0.0001634934137332,0.0001388843324984,0.0001210939765468,0.0001186394458807,0.0001019416673164,8.780577580684873e-05,7.57578599855236e-05,7.502455902377034e-05,6.554204217499593e-05,5.672785405410623e-05,4.9081493457829136e-05,4.246924892563368e-05,3.677534073229075e-05,3.2430610063076275e-05,3.186435011108356e-05,2.761282128772929e-05,2.393079255241553e-05,2.0742761140973168e-05,1.7983584834790978e-05
